Region,MetropolitanStatus,Exper,Educ,Race,WeeklyEarnings
West,MetropolitanArea,10,16,NotBlack,569.8
South,MetropolitanArea,25,12,NotBlack,1187.08
South,NotMetropolitanArea,14,10,NotBlack,284.9
West,MetropolitanArea,9,12,NotBlack,888.89
Northeast,MetropolitanArea,35,12,NotBlack,547.24
Northeast,MetropolitanArea,43,12,NotBlack,427.35
South,MetropolitanArea,25,12,NotBlack,676.64
Midwest,MetropolitanArea,31,12,NotBlack,641.03
South,MetropolitanArea,15,15,NotBlack,1124.83
Midwest,MetropolitanArea,0,14,NotBlack,296.3
Northeast,MetropolitanArea,31,12,NotBlack,230.29
West,NotMetropolitanArea,47,13,NotBlack,134.05
South,MetropolitanArea,15,10,NotBlack,379.87
South,MetropolitanArea,15,12,NotBlack,510.45
West,NotMetropolitanArea,22,9,NotBlack,481.48
Midwest,MetropolitanArea,35,18,NotBlack,428.06
South,MetropolitanArea,39,14,NotBlack,783.48
Northeast,MetropolitanArea,13,18,NotBlack,1305.79
Northeast,MetropolitanArea,0,12,NotBlack,181.94
South,MetropolitanArea,7,12,NotBlack,227.64
South,NotMetropolitanArea,6,16,NotBlack,379.87
Midwest,NotMetropolitanArea,16,18,NotBlack,1015.34
West,MetropolitanArea,19,15,NotBlack,712.25
South,NotMetropolitanArea,8,11,NotBlack,356.13
Midwest,NotMetropolitanArea,12,12,NotBlack,332.38
South,MetropolitanArea,15,8,NotBlack,101.66
Midwest,NotMetropolitanArea,13,12,NotBlack,249.29
Midwest,MetropolitanArea,1,11,NotBlack,252.06
South,NotMetropolitanArea,43,11,NotBlack,368
Northeast,MetropolitanArea,4,12,NotBlack,493.83
Northeast,NotMetropolitanArea,22,12,NotBlack,973.41
South,MetropolitanArea,23,17,NotBlack,1187.08
West,MetropolitanArea,46,10,NotBlack,722.08
South,NotMetropolitanArea,11,12,NotBlack,441.98
Northeast,MetropolitanArea,32,15,NotBlack,1661.92
Midwest,MetropolitanArea,11,10,Black,77.16
Northeast,MetropolitanArea,4,17,NotBlack,356.13
South,MetropolitanArea,5,16,NotBlack,393.06
Midwest,MetropolitanArea,11,12,NotBlack,522.32
Northeast,MetropolitanArea,38,9,NotBlack,474.83
Midwest,MetropolitanArea,10,12,NotBlack,246.91
West,NotMetropolitanArea,21,15,NotBlack,1115.86
South,MetropolitanArea,18,12,NotBlack,783.48
South,NotMetropolitanArea,36,9,NotBlack,427.35
South,MetropolitanArea,28,18,NotBlack,522.32
West,MetropolitanArea,2,12,NotBlack,237.42
Northeast,MetropolitanArea,7,12,NotBlack,533.11
Northeast,MetropolitanArea,33,12,Black,474.83
South,MetropolitanArea,5,16,NotBlack,216.05
West,MetropolitanArea,29,10,NotBlack,593.54
West,MetropolitanArea,12,12,NotBlack,1068.38
South,NotMetropolitanArea,13,12,NotBlack,664.77
Midwest,MetropolitanArea,20,16,NotBlack,252.14
Midwest,NotMetropolitanArea,14,18,NotBlack,359.81
South,MetropolitanArea,10,13,NotBlack,830.96
Midwest,MetropolitanArea,15,18,NotBlack,1020.89
South,NotMetropolitanArea,11,12,Black,227.92
West,MetropolitanArea,18,16,NotBlack,1282.05
Northeast,NotMetropolitanArea,25,12,NotBlack,341.88
Northeast,MetropolitanArea,12,12,NotBlack,427.35
South,MetropolitanArea,19,12,NotBlack,474.83
South,MetropolitanArea,16,6,NotBlack,101.01
West,MetropolitanArea,47,12,NotBlack,318.93
Midwest,MetropolitanArea,3,18,NotBlack,1080.25
West,NotMetropolitanArea,32,12,NotBlack,949.67
Midwest,MetropolitanArea,35,14,NotBlack,617.28
West,MetropolitanArea,12,12,NotBlack,1037.04
Northeast,NotMetropolitanArea,13,14,NotBlack,448.93
Midwest,MetropolitanArea,21,18,NotBlack,1709.4
South,MetropolitanArea,6,14,NotBlack,569.8
South,MetropolitanArea,4,13,NotBlack,225.55
Northeast,NotMetropolitanArea,13,16,NotBlack,728.87
South,MetropolitanArea,12,15,NotBlack,201.8
Northeast,NotMetropolitanArea,17,12,NotBlack,688.51
South,MetropolitanArea,13,12,Black,593.54
South,NotMetropolitanArea,23,17,NotBlack,688.51
West,MetropolitanArea,20,17,NotBlack,712.25
Midwest,MetropolitanArea,19,12,NotBlack,1742.92
West,MetropolitanArea,10,12,NotBlack,356.13
West,MetropolitanArea,25,18,NotBlack,759.73
West,MetropolitanArea,16,13,NotBlack,1504.61
Midwest,MetropolitanArea,20,12,NotBlack,1032.55
Northeast,MetropolitanArea,35,8,NotBlack,553.02
Northeast,MetropolitanArea,14,13,NotBlack,712.25
South,NotMetropolitanArea,9,10,NotBlack,664.77
Northeast,MetropolitanArea,1,11,NotBlack,164.61
Midwest,NotMetropolitanArea,14,13,NotBlack,526.66
South,MetropolitanArea,13,12,NotBlack,356.13
Northeast,MetropolitanArea,32,16,NotBlack,1102.33
Midwest,NotMetropolitanArea,19,12,NotBlack,172.27
South,NotMetropolitanArea,19,14,Black,593.54
South,NotMetropolitanArea,31,9,NotBlack,885.67
Midwest,MetropolitanArea,21,12,NotBlack,859.45
Northeast,MetropolitanArea,13,14,NotBlack,1733.14
Northeast,MetropolitanArea,13,18,NotBlack,664.77
South,NotMetropolitanArea,33,12,NotBlack,949.67
West,NotMetropolitanArea,26,12,NotBlack,783.48
Northeast,MetropolitanArea,10,16,NotBlack,445.41
South,MetropolitanArea,34,12,Black,569.8
Midwest,MetropolitanArea,8,12,NotBlack,403.61
South,NotMetropolitanArea,31,8,Black,261.16
West,NotMetropolitanArea,24,18,NotBlack,790.12
Northeast,MetropolitanArea,42,12,NotBlack,517.57
West,MetropolitanArea,19,6,NotBlack,569.8
Northeast,MetropolitanArea,33,8,NotBlack,641.03
Midwest,MetropolitanArea,19,16,NotBlack,1068.38
West,MetropolitanArea,41,12,NotBlack,617.28
Midwest,MetropolitanArea,6,16,NotBlack,459.37
Midwest,MetropolitanArea,19,12,NotBlack,759.73
West,MetropolitanArea,20,16,NotBlack,1424.5
Midwest,MetropolitanArea,6,14,NotBlack,474.83
South,MetropolitanArea,18,9,Black,237.42
Northeast,MetropolitanArea,10,16,NotBlack,949.67
Northeast,NotMetropolitanArea,14,12,NotBlack,474.83
Midwest,MetropolitanArea,11,14,NotBlack,664.77
Midwest,NotMetropolitanArea,11,17,NotBlack,667.14
South,MetropolitanArea,14,18,NotBlack,902.18
West,MetropolitanArea,13,18,NotBlack,1590.69
West,MetropolitanArea,46,11,NotBlack,441.6
Northeast,NotMetropolitanArea,17,12,NotBlack,338.48
South,NotMetropolitanArea,28,16,NotBlack,648.15
Midwest,NotMetropolitanArea,9,12,NotBlack,308.64
Northeast,MetropolitanArea,19,16,NotBlack,295.78
South,MetropolitanArea,15,12,NotBlack,664.77
Northeast,MetropolitanArea,26,11,NotBlack,662.67
Northeast,MetropolitanArea,12,15,Black,1139.6
Midwest,MetropolitanArea,43,12,NotBlack,739.96
South,MetropolitanArea,34,6,NotBlack,1368.31
South,MetropolitanArea,5,16,NotBlack,860.13
Northeast,NotMetropolitanArea,27,12,NotBlack,474.83
South,NotMetropolitanArea,43,16,NotBlack,356.13
South,MetropolitanArea,2,16,NotBlack,691.36
Northeast,MetropolitanArea,33,12,NotBlack,997.15
Northeast,MetropolitanArea,12,14,NotBlack,1020.89
Northeast,MetropolitanArea,19,16,NotBlack,1282.05
West,NotMetropolitanArea,31,14,NotBlack,617.28
Northeast,MetropolitanArea,4,18,NotBlack,641.03
West,NotMetropolitanArea,50,9,NotBlack,2083.33
South,MetropolitanArea,20,16,NotBlack,404.04
Northeast,MetropolitanArea,15,11,NotBlack,474.83
Northeast,MetropolitanArea,2,12,Black,356.13
South,NotMetropolitanArea,15,12,Black,163.82
South,MetropolitanArea,16,11,NotBlack,351.38
Midwest,MetropolitanArea,2,17,NotBlack,1044.63
South,MetropolitanArea,26,12,NotBlack,468.68
South,NotMetropolitanArea,0,12,NotBlack,174.9
South,NotMetropolitanArea,33,12,NotBlack,522.32
Northeast,MetropolitanArea,18,16,NotBlack,997.15
Midwest,MetropolitanArea,13,12,NotBlack,569.8
South,MetropolitanArea,8,12,NotBlack,420.88
Midwest,MetropolitanArea,11,14,NotBlack,280.58
Midwest,MetropolitanArea,33,12,NotBlack,498.58
South,MetropolitanArea,5,12,NotBlack,522.32
Midwest,NotMetropolitanArea,18,17,NotBlack,332.38
West,MetropolitanArea,40,6,NotBlack,493.83
Midwest,MetropolitanArea,29,12,NotBlack,712.25
South,NotMetropolitanArea,20,14,NotBlack,498.58
West,NotMetropolitanArea,3,12,NotBlack,237.42
Midwest,NotMetropolitanArea,1,12,NotBlack,65.95
Northeast,MetropolitanArea,43,10,NotBlack,807.22
South,MetropolitanArea,41,11,NotBlack,130.58
West,MetropolitanArea,34,12,NotBlack,451.09
South,MetropolitanArea,31,16,NotBlack,2374.15
Northeast,MetropolitanArea,21,17,NotBlack,2469.11
Northeast,MetropolitanArea,5,11,NotBlack,474.83
Northeast,MetropolitanArea,20,12,NotBlack,474.83
Midwest,MetropolitanArea,47,8,NotBlack,313.27
Northeast,MetropolitanArea,11,12,NotBlack,1028.81
West,MetropolitanArea,6,11,NotBlack,206.72
Midwest,MetropolitanArea,23,16,NotBlack,1187.08
Northeast,MetropolitanArea,24,15,NotBlack,1068.38
South,MetropolitanArea,12,11,NotBlack,353.75
South,MetropolitanArea,30,16,NotBlack,636.28
Northeast,NotMetropolitanArea,38,8,NotBlack,130.58
South,NotMetropolitanArea,25,11,NotBlack,593.54
Midwest,MetropolitanArea,4,12,NotBlack,356.65
South,NotMetropolitanArea,23,10,Black,405.98
Northeast,MetropolitanArea,18,14,NotBlack,296.77
South,MetropolitanArea,19,18,NotBlack,1424.5
Midwest,MetropolitanArea,16,9,NotBlack,417.85
Midwest,MetropolitanArea,10,14,NotBlack,510.45
West,MetropolitanArea,3,16,NotBlack,356.13
Northeast,MetropolitanArea,32,10,NotBlack,593.54
South,MetropolitanArea,12,16,NotBlack,712.25
South,MetropolitanArea,16,16,NotBlack,1899.34
West,MetropolitanArea,12,18,NotBlack,696.84
Midwest,MetropolitanArea,8,13,NotBlack,522.32
Northeast,MetropolitanArea,8,11,NotBlack,145.06
South,MetropolitanArea,32,12,NotBlack,1139.6
Midwest,MetropolitanArea,27,18,NotBlack,949.67
West,NotMetropolitanArea,23,11,NotBlack,451.09
Northeast,MetropolitanArea,20,5,NotBlack,468.11
South,MetropolitanArea,16,12,NotBlack,688.51
South,MetropolitanArea,13,13,NotBlack,759.73
West,MetropolitanArea,22,12,NotBlack,1115.86
South,MetropolitanArea,45,9,Black,546.06
South,MetropolitanArea,42,11,NotBlack,493.47
Midwest,NotMetropolitanArea,17,12,NotBlack,830.96
Midwest,MetropolitanArea,13,16,NotBlack,1068.38
Northeast,MetropolitanArea,9,18,NotBlack,474.83
West,MetropolitanArea,40,12,NotBlack,1139.7
West,MetropolitanArea,8,12,NotBlack,569.8
South,MetropolitanArea,9,10,NotBlack,164.27
South,MetropolitanArea,43,2,NotBlack,261.16
South,MetropolitanArea,46,7,NotBlack,894.16
South,MetropolitanArea,19,16,NotBlack,1424.5
Northeast,MetropolitanArea,34,12,NotBlack,712.25
West,NotMetropolitanArea,21,18,NotBlack,717.64
Northeast,MetropolitanArea,30,12,NotBlack,797.65
Midwest,NotMetropolitanArea,23,18,NotBlack,688.51
South,MetropolitanArea,2,15,NotBlack,427.35
South,MetropolitanArea,11,13,NotBlack,658.36
Northeast,MetropolitanArea,11,14,NotBlack,973.41
West,MetropolitanArea,34,12,NotBlack,246.91
Midwest,MetropolitanArea,9,16,NotBlack,1187.08
Midwest,MetropolitanArea,24,18,Black,2374.15
West,MetropolitanArea,32,16,NotBlack,783.48
Midwest,MetropolitanArea,39,8,NotBlack,488.68
South,MetropolitanArea,49,9,NotBlack,994.3
West,MetropolitanArea,27,18,NotBlack,2222.22
Northeast,MetropolitanArea,3,13,NotBlack,365.62
South,NotMetropolitanArea,6,12,NotBlack,403.61
South,NotMetropolitanArea,13,12,NotBlack,427.35
Northeast,MetropolitanArea,42,8,NotBlack,474.83
South,MetropolitanArea,20,13,NotBlack,569.8
Midwest,NotMetropolitanArea,13,12,NotBlack,878.44
Midwest,MetropolitanArea,27,14,NotBlack,1495.73
South,MetropolitanArea,34,13,NotBlack,735.99
South,MetropolitanArea,21,12,NotBlack,735.99
Northeast,MetropolitanArea,0,16,NotBlack,393.83
West,MetropolitanArea,11,14,NotBlack,830.96
South,MetropolitanArea,45,12,NotBlack,783.48
Northeast,MetropolitanArea,47,10,Black,593.54
Northeast,MetropolitanArea,44,8,NotBlack,593.54
West,MetropolitanArea,7,12,NotBlack,462.96
Midwest,MetropolitanArea,11,12,NotBlack,830.96
Northeast,NotMetropolitanArea,14,18,NotBlack,712.25
Northeast,MetropolitanArea,5,14,NotBlack,593.54
Northeast,MetropolitanArea,26,17,NotBlack,1424.5
South,MetropolitanArea,15,12,NotBlack,469.57
South,MetropolitanArea,12,16,NotBlack,1282.72
Northeast,MetropolitanArea,37,12,NotBlack,759.73
Midwest,MetropolitanArea,48,14,NotBlack,237.42
Midwest,NotMetropolitanArea,16,12,NotBlack,257.03
Midwest,MetropolitanArea,32,12,NotBlack,1187.08
South,MetropolitanArea,0,15,NotBlack,308.64
South,MetropolitanArea,45,11,NotBlack,427.35
Northeast,MetropolitanArea,17,13,NotBlack,949.67
West,MetropolitanArea,39,12,NotBlack,735.99
West,NotMetropolitanArea,29,14,NotBlack,1044.63
Midwest,MetropolitanArea,5,12,NotBlack,222.22
South,NotMetropolitanArea,0,13,NotBlack,324.89
Northeast,MetropolitanArea,9,18,NotBlack,427.35
South,MetropolitanArea,41,12,NotBlack,1258.31
South,MetropolitanArea,14,12,NotBlack,592.59
Midwest,MetropolitanArea,8,12,Black,246.91
Northeast,MetropolitanArea,22,12,NotBlack,664.77
South,MetropolitanArea,33,12,NotBlack,308.64
Midwest,MetropolitanArea,7,12,NotBlack,498.58
Northeast,NotMetropolitanArea,27,18,NotBlack,942.55
Midwest,NotMetropolitanArea,18,17,NotBlack,783.48
South,NotMetropolitanArea,26,8,NotBlack,152.37
South,MetropolitanArea,9,16,NotBlack,484.33
Midwest,MetropolitanArea,33,14,NotBlack,617.28
West,MetropolitanArea,6,14,NotBlack,448.93
South,MetropolitanArea,1,16,NotBlack,593.54
Midwest,MetropolitanArea,20,10,NotBlack,353.65
South,MetropolitanArea,7,12,NotBlack,125.62
West,MetropolitanArea,5,18,NotBlack,1780.63
Midwest,NotMetropolitanArea,19,12,NotBlack,271.6
South,MetropolitanArea,13,17,NotBlack,1780.63
Northeast,MetropolitanArea,18,18,NotBlack,1661.92
West,MetropolitanArea,13,18,NotBlack,949.67
Northeast,MetropolitanArea,14,17,NotBlack,1331.03
Midwest,NotMetropolitanArea,11,14,NotBlack,308.64
West,NotMetropolitanArea,31,18,NotBlack,930.67
Northeast,MetropolitanArea,5,12,Black,555.56
Midwest,MetropolitanArea,13,12,NotBlack,379.87
South,MetropolitanArea,39,12,NotBlack,379.87
West,NotMetropolitanArea,4,14,NotBlack,379.87
Northeast,MetropolitanArea,7,14,NotBlack,427.35
Northeast,MetropolitanArea,11,12,NotBlack,451.09
South,MetropolitanArea,6,18,NotBlack,664.01
Northeast,MetropolitanArea,18,12,NotBlack,293.21
South,MetropolitanArea,3,12,NotBlack,218.27
South,MetropolitanArea,15,18,NotBlack,830.96
Northeast,MetropolitanArea,4,14,NotBlack,451.09
West,MetropolitanArea,15,12,NotBlack,356.13
West,MetropolitanArea,16,12,NotBlack,854.7
South,MetropolitanArea,6,8,NotBlack,261.18
Northeast,MetropolitanArea,43,16,NotBlack,237.42
South,NotMetropolitanArea,20,12,NotBlack,830.96
West,MetropolitanArea,1,14,NotBlack,229.06
South,MetropolitanArea,14,16,NotBlack,725.93
Northeast,MetropolitanArea,31,13,NotBlack,195.87
West,NotMetropolitanArea,7,12,NotBlack,332.38
West,MetropolitanArea,4,18,NotBlack,1424.5
South,MetropolitanArea,7,17,NotBlack,712.25
Midwest,MetropolitanArea,40,10,NotBlack,569.8
Northeast,MetropolitanArea,4,12,NotBlack,200.2
South,MetropolitanArea,28,12,NotBlack,830.96
West,NotMetropolitanArea,9,12,NotBlack,216.99
Northeast,MetropolitanArea,15,15,Black,368
Midwest,MetropolitanArea,1,12,NotBlack,144.24
Midwest,NotMetropolitanArea,34,11,NotBlack,474.83
Midwest,MetropolitanArea,19,16,NotBlack,424.34
Northeast,MetropolitanArea,38,12,NotBlack,569.8
South,NotMetropolitanArea,4,14,NotBlack,320.99
Midwest,NotMetropolitanArea,1,14,NotBlack,123.46
Midwest,MetropolitanArea,29,15,NotBlack,1234.57
Northeast,MetropolitanArea,17,10,NotBlack,655.56
West,MetropolitanArea,13,14,NotBlack,688.51
South,MetropolitanArea,6,12,NotBlack,580.25
Northeast,MetropolitanArea,37,12,NotBlack,593.54
Northeast,MetropolitanArea,44,14,NotBlack,1329.53
West,MetropolitanArea,13,12,NotBlack,237.42
Northeast,MetropolitanArea,5,12,NotBlack,522.32
West,MetropolitanArea,16,18,NotBlack,925.93
Midwest,MetropolitanArea,5,16,NotBlack,759.73
South,MetropolitanArea,3,14,NotBlack,641.03
Midwest,NotMetropolitanArea,3,12,NotBlack,261.16
West,MetropolitanArea,49,12,NotBlack,484.33
West,NotMetropolitanArea,24,12,NotBlack,237.42
West,MetropolitanArea,11,14,NotBlack,269.36
South,MetropolitanArea,32,13,NotBlack,664.77
West,MetropolitanArea,15,15,NotBlack,332.38
South,NotMetropolitanArea,40,12,NotBlack,960.92
Northeast,MetropolitanArea,1,16,NotBlack,123.46
Midwest,MetropolitanArea,37,16,NotBlack,384.62
Northeast,NotMetropolitanArea,4,16,NotBlack,246.91
Northeast,MetropolitanArea,22,12,NotBlack,569.8
Midwest,NotMetropolitanArea,23,12,NotBlack,522.32
Northeast,NotMetropolitanArea,24,12,NotBlack,338.32
West,NotMetropolitanArea,24,11,NotBlack,712.25
Midwest,MetropolitanArea,44,12,NotBlack,797.41
Midwest,MetropolitanArea,1,12,NotBlack,255.65
West,NotMetropolitanArea,9,16,NotBlack,700.38
Midwest,MetropolitanArea,27,14,NotBlack,1424.5
Northeast,MetropolitanArea,33,16,NotBlack,712.25
South,MetropolitanArea,36,12,NotBlack,1154.75
Northeast,NotMetropolitanArea,19,18,NotBlack,724.51
Midwest,NotMetropolitanArea,21,12,NotBlack,731.48
South,MetropolitanArea,19,16,NotBlack,2374.15
Midwest,MetropolitanArea,8,11,NotBlack,451.09
Midwest,MetropolitanArea,35,12,NotBlack,830.96
Northeast,MetropolitanArea,33,12,NotBlack,451.09
South,NotMetropolitanArea,35,9,NotBlack,255.46
Northeast,NotMetropolitanArea,19,14,NotBlack,474.83
Northeast,MetropolitanArea,15,16,NotBlack,1946.82
West,MetropolitanArea,9,12,NotBlack,617.28
Northeast,NotMetropolitanArea,16,12,NotBlack,427.35
Midwest,MetropolitanArea,26,18,NotBlack,1543.21
West,NotMetropolitanArea,45,8,NotBlack,1400.76
West,MetropolitanArea,11,13,NotBlack,474.83
West,MetropolitanArea,4,16,NotBlack,411.52
West,NotMetropolitanArea,13,8,NotBlack,142.45
West,MetropolitanArea,7,14,NotBlack,783.48
South,MetropolitanArea,31,10,NotBlack,949.67
West,MetropolitanArea,10,10,NotBlack,351.46
South,MetropolitanArea,36,12,Black,308.64
Midwest,MetropolitanArea,27,12,NotBlack,949.67
South,NotMetropolitanArea,25,13,NotBlack,712.25
Northeast,MetropolitanArea,29,14,NotBlack,752.54
South,MetropolitanArea,8,12,Black,138.89
South,MetropolitanArea,15,12,Black,74.07
South,NotMetropolitanArea,15,13,NotBlack,281.48
South,NotMetropolitanArea,26,13,NotBlack,830.96
West,NotMetropolitanArea,16,6,NotBlack,567.23
South,NotMetropolitanArea,20,6,NotBlack,356.13
South,MetropolitanArea,15,12,Black,261.16
West,MetropolitanArea,35,14,NotBlack,374.17
West,NotMetropolitanArea,3,18,NotBlack,498.58
Northeast,MetropolitanArea,20,10,NotBlack,556.74
South,NotMetropolitanArea,22,12,NotBlack,593.54
Northeast,NotMetropolitanArea,24,16,NotBlack,730.86
Midwest,MetropolitanArea,17,16,NotBlack,1661.92
Northeast,MetropolitanArea,7,12,NotBlack,474.83
Northeast,NotMetropolitanArea,8,12,NotBlack,997.15
South,MetropolitanArea,8,18,NotBlack,830.96
West,MetropolitanArea,7,15,NotBlack,1424.5
Midwest,MetropolitanArea,30,9,NotBlack,370.37
Midwest,MetropolitanArea,21,6,NotBlack,242.17
Northeast,MetropolitanArea,2,13,NotBlack,593.54
South,NotMetropolitanArea,2,12,NotBlack,248.15
Northeast,MetropolitanArea,9,16,NotBlack,474.83
Northeast,MetropolitanArea,14,14,NotBlack,712.25
South,NotMetropolitanArea,5,12,NotBlack,166.19
South,MetropolitanArea,18,16,Black,2041.79
West,MetropolitanArea,14,9,NotBlack,296.3
Midwest,NotMetropolitanArea,44,12,NotBlack,446.32
South,NotMetropolitanArea,9,12,Black,427.35
Midwest,MetropolitanArea,7,14,NotBlack,130.86
Northeast,MetropolitanArea,36,12,NotBlack,617.28
Midwest,MetropolitanArea,4,13,NotBlack,237.42
West,MetropolitanArea,27,15,NotBlack,1157.41
South,MetropolitanArea,6,12,NotBlack,451.09
South,MetropolitanArea,8,9,NotBlack,137.17
Northeast,MetropolitanArea,24,10,NotBlack,902.18
South,NotMetropolitanArea,33,12,NotBlack,711.54
Midwest,MetropolitanArea,12,12,NotBlack,593.54
Midwest,MetropolitanArea,32,12,NotBlack,712.25
South,MetropolitanArea,13,11,Black,210.11
Midwest,MetropolitanArea,4,14,NotBlack,249.29
West,MetropolitanArea,13,18,NotBlack,830.96
South,MetropolitanArea,9,13,NotBlack,432.1
Northeast,MetropolitanArea,3,12,NotBlack,237.42
West,NotMetropolitanArea,33,12,NotBlack,180.04
Northeast,MetropolitanArea,30,12,Black,493.83
South,NotMetropolitanArea,4,14,NotBlack,379.87
Northeast,MetropolitanArea,0,12,NotBlack,264.06
West,MetropolitanArea,10,12,NotBlack,641.03
West,MetropolitanArea,27,12,NotBlack,592.59
West,MetropolitanArea,15,12,NotBlack,1187.08
South,MetropolitanArea,21,13,NotBlack,415.48
Northeast,MetropolitanArea,13,16,NotBlack,588.79
South,MetropolitanArea,28,12,NotBlack,781.1
South,MetropolitanArea,11,18,NotBlack,427.35
Midwest,MetropolitanArea,23,12,NotBlack,546.06
West,MetropolitanArea,12,8,NotBlack,313.79
Northeast,NotMetropolitanArea,21,12,NotBlack,142.45
Midwest,NotMetropolitanArea,23,12,NotBlack,498.58
South,MetropolitanArea,17,16,NotBlack,854.7
Northeast,MetropolitanArea,18,16,NotBlack,1092.12
West,NotMetropolitanArea,13,12,NotBlack,902.18
Northeast,MetropolitanArea,7,12,NotBlack,377.23
South,MetropolitanArea,8,16,NotBlack,719.37
Midwest,MetropolitanArea,19,16,NotBlack,997.15
West,MetropolitanArea,7,14,NotBlack,370.37
South,MetropolitanArea,41,12,NotBlack,484.33
