Gene,GeneName,pValue
17313,AT2G30060,0.044409355
17314,AT2G33120,0.008953436
17315,AT3G06483,0.001307408
17316,AT3G10650,0.167452942
17317,AT3G25660,0.026256033
17318,AT3G07650,0.040456589
17319,AT3G25140,0.702936842
17320,AT4G28480,0.027690576
17321,AT3G08730,0.052695815
17322,AT3G14100,0.552982388
17323,AT4G16150,0.630597063
17324,AT4G27320,0.132078597
17325,AT5G34851,0.215393599
17326,AT2G18110,0.636258298
17327,AT2G21520,0.020551668
17328,AT4G02340,0.091979118
17329,AT4G38920,0.372774721
17330,AT5G13330,0.000173431
17331,AT5G36120,0.206986725
17332,AT5G64770,0.015655039
17333,AT1G09020,0.146261163
17334,AT3G04870,0.006461387
17335,AT4G12780,0.212829181
17336,AT1G69530,0.150389574
17337,AT3G02830,0.004667436
17338,AT3G24180,0.000638704
17339,AT4G22330,0.035553375
17340,AT2G18170,0.003684392
17341,AT2G25490,0.250261059
17342,AT2G29960,0.907394181
17343,AT2G47940,0.018031164
17344,AT3G45010,0.526212906
17345,AT3G46590,0.004605109
17346,AT4G29520,0.268165603
17347,AT1G20670,0.706955818
17348,AT1G45474,0.000144323
17349,AT2G36620,0.923257015
17350,AT3G15095,0.012778585
17351,AT3G46600,0.102135881
17352,AT3G49560,0.097275546
17353,AT4G02620,0.509775408
17354,AT5G24300,0.040698883
17355,AT5G35530,0.600866297
17356,AT1G75560,0.439659936
17357,AT2G26530,0.025331115
17358,AT3G06380,0.038429162
17359,AT3G08650,0.239037227
17360,AT4G03820,0.328713497
17361,AT4G14230,0.139670799
17362,AT5G40890,0.202771618
17363,AT1G54060,0.965015688
17364,AT1G71730,0.162345466
17365,AT2G41740,0.005254336
17366,AT2G42520,0.077585702
17367,AT3G28720,0.642842265
17368,AT5G04040,0.00055406
17369,AT5G18570,0.01551085
17370,AT5G23510,0.072977314
17371,AT5G64750,1.00E-05
17372,AT1G01140,0.443050716
17373,AT1G64950,0.279067672
17374,AT3G46060,0.027425933
17375,AT4G34480,0.141087694
17376,AT3G07470,0.000763588
17377,AT4G18760,0.005282115
17378,AT5G16710,0.045755441
17379,AT5G42130,0.698281143
17380,AT5G54300,0.340010614
17381,AT5G63790,0.296019926
17382,AT1G15120,0.063799891
17383,AT1G51790,0.001195468
17384,AT2G23430,0.153293708
17385,AT2G25430,0.23086715
17386,AT3G53730,0.970211958
17387,AT3G56310,0.641196764
17388,AT5G03540,0.865650539
17389,AT1G49500,0.203081242
17390,AT2G39980,0.635832389
17391,AT4G17050,0.00602366
17392,AT1G12110,0.00034634
17393,AT1G13360,0.853623486
17394,AT1G15500,0.01357988
17395,AT1G24510,0.134208921
17396,AT1G75410,0.042564207
17397,AT2G07360,0.214365864
17398,AT2G22660,0.367675331
17399,AT2G34690,0.983702193
17400,AT3G02540,0.96302791
17401,AT3G04090,0.293954893
17402,AT5G11000,0.039457384
17403,AT5G13780,0.647374434
17404,AT5G64280,0.065747569
17405,AT2G45620,0.91996682
17406,AT4G11380,0.207191876
17407,AT4G29740,0.002489085
17408,AT5G05210,0.749380395
17409,AT1G02305,0.160078679
17410,AT1G04140,0.31110722
17411,AT1G51890,4.79E-06
17412,AT1G53320,0.102072095
17413,AT1G62430,0.001696609
17414,AT3G04260,0.017409243
17415,AT3G17210,0.000947788
17416,AT4G04610,0.56834119
17417,AT4G31290,0.036434122
17418,AT5G56950,0.911203565
17419,AT1G02270,0.416059501
17420,AT2G37110,0.344547714
17421,AT3G24040,0.636575141
17422,AT3G53710,0.908840388
17423,AT5G37540,0.008734554
17424,AT5G54540,0.831137817
17425,AT1G50670,0.447301331
17426,AT2G26740,0.01141376
17427,AT2G38290,0.040214156
17428,AT2G39190,0.005629702
17429,AT3G52140,0.553018531
17430,AT5G40580,0.013691575
17431,AT1G52400,0.593456959
17432,AT1G70520,0.002259341
17433,AT2G14720,0.534762259
17434,AT4G23010,0.002189215
17435,AT1G01300,0.536663568
17436,AT1G04440,0.429944763
17437,AT1G06640,0.909811893
17438,AT1G70770,0.002438536
17439,AT1G71220,0.007231248
17440,AT2G05940,0.010725739
17441,AT2G31070,0.01548369
17442,AT4G04910,0.823717086
17443,AT4G27000,0.234868405
17444,AT1G07990,0.276742508
17445,AT1G32160,0.460940521
17446,AT2G37180,0.278689626
17447,AT3G15030,0.912623686
17448,AT5G64300,0.288160185
17449,AT1G01820,0.059729906
17450,AT1G16080,0.004149229
17451,AT2G47070,0.651308191
17452,AT3G48530,0.191367583
17453,AT3G54220,0.650517858
17454,AT3G61220,0.929024071
17455,AT4G21560,0.016026414
17456,AT5G03880,0.104718301
17457,AT5G08650,0.018995187
17458,AT5G46020,0.435724221
17459,AT2G27260,0.819000177
17460,AT4G14350,0.120972382
17461,AT5G46760,0.924881587
17462,AT5G53440,0.732013207
17463,AT1G32500,0.058062381
17464,AT2G31490,0.107066024
17465,AT2G35610,0.003349168
17466,AT2G46650,0.560300244
17467,AT4G00570,0.010904825
17468,AT5G03300,0.036976377
17469,AT5G11480,0.229304439
17470,AT5G19980,0.002893246
17471,AT1G30320,0.01036454
17472,AT1G48410,0.507104833
17473,AT1G52760,0.000483412
17474,AT2G40650,0.749793856
17475,AT3G10380,0.021196447
17476,AT1G32400,0.127762154
17477,AT1G49300,0.240992327
17478,AT2G36390,0.018888954
17479,AT3G32930,0.00974677
17480,AT3G52870,0.191662974
17481,AT5G63370,0.785580505
17482,AT5G63570,0.987188332
17483,AT1G04980,0.002068114
17484,AT1G16890,0.302060353
17485,AT1G61380,2.01E-05
17486,AT1G71410,0.134153863
17487,AT2G30230,0.460486584
17488,AT2G31750,0.004290643
17489,AT3G09980,0.084925249
17490,AT4G30470,0.535988375
17491,AT5G03290,0.002341165
17492,AT1G32580,0.911155437
17493,AT3G62650,0.02866932
17494,AT4G03430,0.445422144
17495,AT4G12590,0.038666206
17496,AT4G16870,0.199512824
17497,AT5G66730,0.285920882
17498,AT2G16500,0.162458169
17499,AT2G36990,0.000162562
17500,AT3G08590,0.764585003
17501,AT3G15810,0.813479881
17502,AT3G49680,0.416306107
17503,AT4G02840,0.424554516
17504,AT5G17280,0.030662363
17505,AT2G27820,0.019940908
17506,AT3G48890,0.00059166
17507,AT3G51250,0.2798977
17508,AT3G55980,0.124295794
17509,AT5G62300,0.095166014
17510,AT1G15670,0.003065814
17511,AT1G22690,0.408067641
17512,AT3G15980,0.055224994
17513,AT3G16670,0.453976973
17514,AT4G36195,0.588482392
17515,AT5G12250,0.06934907
17516,AT5G20080,0.742643515
17517,AT1G32080,0.016304977
17518,AT1G32940,0.03594984
17519,AT3G60210,0.144907767
17520,AT4G33480,0.144663563
17521,AT2G30520,0.032014846
17522,AT3G06200,0.386270297
17523,AT3G16470,0.818761951
17524,AT3G22370,0.13713593
17525,AT3G63210,0.019156128
17526,AT4G13780,0.660683143
17527,AT4G16146,0.007860498
17528,AT1G10500,0.332867363
17529,AT1G16320,0.834777019
17530,AT1G77710,0.091643932
17531,AT2G20670,0.177876959
17532,AT2G44650,0.181704489
17533,AT3G17820,0.492205471
17534,AT3G25470,0.18854366
17535,AT3G56040,0.001117055
17536,AT4G01810,0.232636175
17537,AT5G53560,0.128248358
17538,AT1G79730,0.060381513
17539,AT2G25650,0.249217336
17540,AT3G26560,0.232263377
17541,AT3G55450,0.078528853
17542,AT3G57410,0.002469572
17543,AT1G02890,0.659054475
17544,AT1G31730,0.076326374
17545,AT1G34220,0.333368428
17546,AT1G76590,0.102063053
17547,AT2G44200,0.054521318
17548,AT3G16720,0.108095779
17549,AT4G21120,2.11E-05
17550,AT4G29900,0.001909892
17551,AT5G21170,0.88597739
17552,AT1G65500,5.59E-05
17553,AT1G76070,0.00340441
17554,AT2G02360,0.219040175
17555,AT2G19830,0.757724471
17556,AT3G14060,0.000194294
17557,AT1G18070,0.126038192
17558,AT2G03150,0.131622578
17559,AT3G12050,0.572993481
17560,AT4G11160,0.33030235
17561,AT4G39330,0.001671305
17562,AT5G42310,0.010115978
17563,AT3G10060,0.141844582
17564,AT4G13500,0.99999962
17565,AT5G11090,0.194912782
17566,AT1G55310,0.321656788
17567,AT1G71695,0.002684637
17568,AT2G44530,0.974806625
17569,AT3G26730,0.986272036
17570,AT3G53560,0.734116942
17571,AT4G21810,0.009046872
17572,AT1G05680,0.584094255
17573,AT1G14980,0.016556116
17574,AT1G32750,0.802031587
17575,AT1G77030,0.10017995
17576,AT2G28380,0.023407212
17577,AT4G32470,0.890949922
17578,AT5G19400,0.30655514
17579,AT1G07420,0.24486339
17580,AT1G29070,6.78E-05
17581,AT3G05590,0.905858351
17582,AT3G11200,0.024524011
17583,AT1G27752,0.685698165
17584,AT1G65280,0.727224702
17585,AT2G24020,0.002701747
17586,AT4G28350,0.486550558
17587,AT5G11710,0.005907277
17588,AT5G35590,0.952404045
17589,AT5G16370,0.029350125
17590,AT5G27390,0.10703114
17591,AT5G42950,0.442284132
17592,AT1G21720,0.067883628
17593,AT2G22670,0.001518501
17594,AT2G31810,0.119260579
17595,AT4G29870,0.514667779
17596,AT4G32520,0.931616084
17597,AT4G32640,0.141050772
17598,AT1G24625,0.122602866
17599,AT2G17760,0.012463195
17600,AT3G01130,0.690844578
17601,AT4G29780,0.067602707
17602,AT5G07440,0.191658888
17603,AT1G47530,0.930769537
17604,AT1G60640,0.182524151
17605,AT1G68490,0.369608871
17606,AT2G40270,8.50E-05
17607,AT3G48930,0.192284854
17608,AT3G59020,0.048122048
17609,AT3G61460,0.079193267
17610,AT4G17140,0.884106501
17611,AT5G02810,0.125864237
17612,AT5G13430,0.36366944
17613,AT5G20920,0.645096347
17614,AT5G24314,0.017906199
17615,AT5G62560,0.00462173
17616,AT1G25390,0.011775209
17617,AT2G21470,0.013047599
17618,AT4G02940,0.038200174
17619,AT4G12730,0.011218464
17620,AT4G13670,0.024790125
17621,AT4G39710,0.001531784
17622,AT1G53910,0.76764314
17623,AT2G14170,0.198389017
17624,AT3G16770,0.784690196
17625,AT4G32390,0.439090901
17626,AT5G07580,0.094606716
17627,AT5G44190,0.003588444
17628,AT1G70140,0.081798315
17629,AT1G70410,0.971067424
17630,AT3G26070,0.084312623
17631,AT4G27700,0.011472779
17632,AT5G44650,0.218487506
17633,AT5G53050,0.004765997
17634,AT1G02080,0.007158267
17635,AT1G69640,0.025253909
17636,AT3G57290,0.008561148
17637,AT3G62790,0.965009831
17638,AT5G05780,0.454849895
17639,AT1G16610,0.78401178
17640,AT3G52090,0.826598693
17641,AT4G23810,0.001346409
17642,AT4G32040,0.242989792
17643,AT5G08300,0.009894047
17644,AT5G23380,0.954882196
17645,AT5G24150,0.209746677
17646,AT3G12080,0.150607643
17647,AT4G01560,0.24715731
17648,AT4G14870,0.107119555
17649,AT5G09330,0.11091368
17650,AT5G43320,0.593889845
17651,AT1G58030,0.107730638
17652,AT2G36240,0.775055733
17653,AT3G02780,0.038728673
17654,AT4G15530,0.706180583
17655,AT5G27150,0.737821462
17656,AT5G67250,0.974619097
17657,AT1G64380,0.465977321
17658,AT1G67785,0.602342496
17659,AT2G23760,0.252243472
17660,AT3G03890,0.544086732
17661,AT3G11450,0.811646661
17662,AT3G15630,0.183972309
17663,AT3G16400,0.040569024
17664,AT4G30660,0.034054626
17665,AT5G54830,0.796212085
17666,AT1G21080,0.024162566
17667,AT2G17340,0.243643435
17668,AT2G43570,0.027020809
17669,AT4G31040,0.561607776
17670,AT5G05010,0.01893275
17671,AT5G14440,0.515002905
17672,AT1G13350,0.883240909
17673,AT1G14000,0.024488553
17674,AT1G79230,0.639002484
17675,AT2G01490,0.073935161
17676,AT4G16490,0.542453601
17677,AT5G13980,0.06441948
17678,AT5G27120,0.104821028
17679,AT1G08880,0.055058066
17680,AT1G10290,0.001908743
17681,AT2G39970,0.040330532
17682,AT3G07480,0.217189628
17683,AT5G39510,0.017499206
17684,AT1G04850,0.801341307
17685,AT2G23070,0.133427681
17686,AT2G32080,0.139925143
17687,AT3G59540,0.980153216
17688,AT4G30440,0.042577451
17689,AT5G62140,0.002076864
17690,AT1G33990,0.273366692
17691,AT1G72180,0.746745544
17692,AT1G73750,0.044927276
17693,AT2G04842,1.03E-05
17694,AT2G29210,0.904359675
17695,AT3G53740,0.975950886
17696,AT5G55040,0.489976189
17697,AT2G02710,0.799685966
17698,AT2G11240,0.445467955
17699,AT3G13520,0.648289989
17700,AT3G14650,0.047003948
17701,AT3G27300,0.26783372
17702,AT4G03550,0.366699549
17703,AT4G32285,0.012101058
17704,AT5G35790,0.000246771
17705,AT3G03640,0.108685507
17706,AT5G20130,0.049456206
17707,AT1G27530,0.580145208
17708,AT1G62390,0.351031098
17709,AT2G16640,0.012449471
17710,AT2G42690,0.00393513
17711,AT3G03470,0.642381357
17712,AT3G57560,0.864081641
17713,AT4G37270,0.446807639
17714,AT5G47840,0.005054728
17715,AT4G12420,0.33807425
17716,AT5G09850,0.41121621
17717,AT5G52450,0.387436981
17718,AT5G61660,0.0705781
17719,AT5G65990,0.258507752
17720,AT1G10830,0.664994712
17721,AT1G27000,0.012681431
17722,AT1G28600,0.734814389
17723,AT1G74050,0.634862016
17724,AT2G04410,0.007955364
17725,AT3G13300,0.540850199
17726,AT5G03460,0.287152734
17727,AT5G36925,2.76E-05
17728,AT5G50850,0.861053685
17729,AT5G59820,0.000779456
17730,AT1G06230,0.504273832
17731,AT1G15930,0.466831498
17732,AT1G23190,0.571906727
17733,AT1G73060,0.080956117
17734,AT3G44260,0.209072416
17735,AT4G38740,0.553876162
17736,AT5G16780,0.807441965
17737,AT5G42380,0.368346821
17738,AT5G50380,0.538588059
17739,AT1G04120,5.33E-05
17740,AT1G61120,0.000701345
17741,AT2G01690,0.550513822
17742,AT2G17120,0.032610038
17743,AT3G17780,0.443711692
17744,AT3G46550,0.008339796
17745,AT4G15630,0.28604754
17746,AT2G34585,0.874526901
17747,AT3G14600,0.355303495
17748,AT4G37200,0.00209156
17749,AT5G17860,8.90E-05
17750,AT1G49740,0.417020086
17751,AT2G30470,0.605682379
17752,AT2G47970,0.710455868
17753,AT3G02880,0.000206022
17754,AT3G11910,0.171793956
17755,AT4G00100,0.542412859
17756,AT5G61270,0.05676373
17757,AT1G12800,0.018724438
17758,AT4G03080,0.016519035
17759,AT1G77740,0.329265185
17760,AT4G31480,0.312619992
17761,AT1G27760,0.006547543
17762,AT1G70730,0.029206935
17763,AT2G34070,0.0001113
17764,AT5G06130,0.451295001
17765,AT5G13010,0.937687259
17766,AT5G13160,0.127979131
17767,AT5G46250,0.975312097
17768,AT5G64430,0.35553893
17769,AT1G17380,5.87E-06
17770,AT1G71697,0.008452629
17771,AT4G28570,0.123449749
17772,AT5G36220,0.00152542
17773,AT5G48810,0.641801233
17774,AT5G51570,0.130209913
17775,AT1G05300,0.00022013
17776,AT3G07160,0.012458457
17777,AT3G14990,0.002338131
17778,AT5G18600,0.891927131
17779,AT5G59613,0.363507608
17780,AT1G06430,0.006413906
17781,AT2G18750,0.147678319
17782,AT5G46630,0.003440085
17783,AT5G47200,0.004598068
17784,AT3G06960,0.666333631
17785,AT3G12290,0.088720629
17786,AT3G19490,0.020715096
17787,AT4G25500,0.457693153
17788,AT4G30160,4.91E-05
17789,AT5G08290,0.988832037
17790,AT5G55670,0.58635642
17791,AT4G18670,0.003422012
17792,AT1G16720,0.00722543
17793,AT1G53510,0.73576206
17794,AT2G02230,0.542444801
17795,AT3G14620,0.055668592
17796,AT3G43800,0.007536423
17797,AT3G54920,0.019404744
17798,AT1G07770,0.024924421
17799,AT1G50920,0.351673323
17800,AT4G18170,0.019699586
17801,AT4G38510,0.743482134
17802,AT5G58420,0.479887685
17803,AT5G60030,0.618401835
17804,AT2G21530,0.044620463
17805,AT2G39260,0.578003466
17806,AT3G54400,0.661560826
17807,AT4G39300,0.325244317
17808,AT2G01350,0.416278318
17809,AT3G14010,0.252112588
17810,AT5G04710,0.452026096
17811,AT5G04830,0.553971847
17812,AT5G35680,0.42410956
17813,AT1G17840,0.382728801
17814,AT1G25490,0.8060423
17815,AT3G11810,0.710696744
17816,AT5G13800,0.755298312
17817,AT1G53570,0.269056413
17818,AT2G14610,0.651817684
17819,AT2G29700,0.803592567
17820,AT3G01690,0.001607584
17821,AT3G16370,0.000767147
17822,AT3G59350,0.106541711
17823,AT5G23890,0.344486588
17824,AT1G17890,0.100251869
17825,AT1G21630,0.139289978
17826,AT3G05060,0.08796092
17827,AT4G30350,0.008975738
17828,AT2G04570,0.042646735
17829,AT2G16740,0.171388969
17830,AT4G16950,0.312276206
17831,AT5G50160,0.616910128
17832,AT1G51090,0.000553742
17833,AT1G52000,0.384518331
17834,AT1G55265,0.313150836
17835,AT2G21250,8.34E-05
17836,AT3G16780,0.871166416
17837,AT5G17710,0.017345102
17838,AT1G12840,0.894136498
17839,AT4G24330,0.101253645
17840,AT5G51300,0.757696106
17841,AT5G54630,0.000344666
17842,AT1G03040,0.106569519
17843,AT2G31800,0.045338848
17844,AT3G05670,0.836012349
17845,AT3G09735,0.056625451
17846,AT3G26590,0.809203087
17847,AT3G46640,0.913570727
17848,AT1G30630,0.414249629
17849,AT2G20360,0.93985673
17850,AT2G31410,0.595257276
17851,AT3G24050,0.207667757
17852,AT3G50685,0.009923917
17853,AT3G61280,0.873252195
17854,AT4G10790,0.297920186
17855,AT1G51610,0.031000844
17856,AT2G16510,0.071144013
17857,AT5G10780,0.566243289
17858,AT1G17745,0.008460127
17859,AT4G00270,0.906788313
17860,AT4G08350,0.05724061
17861,AT4G11890,0.104454042
17862,AT4G29840,0.861076571
17863,AT1G64330,0.757485433
17864,AT1G64770,0.027974818
17865,AT1G78890,0.601018079
17866,AT5G41560,0.015114175
17867,AT1G32460,0.252199637
17868,AT1G35580,0.087440211
17869,AT3G56240,0.651968508
17870,AT2G20880,0.001292321
17871,AT2G45660,0.36047877
17872,AT3G02080,0.555202683
17873,AT3G54620,0.010057779
17874,AT3G57890,0.04912875
17875,AT1G54830,0.047537319
17876,AT1G73920,0.907147637
17877,AT3G17240,0.134179949
17878,AT3G62120,0.034044095
17879,AT5G66090,0.06280042
17880,AT1G50370,0.006436966
17881,AT3G06400,0.864183778
17882,AT2G04160,0.040454468
17883,AT2G23320,4.19E-07
17884,AT2G29460,0.036701595
17885,AT4G35860,0.421612538
17886,AT5G26360,0.172360212
17887,AT5G65840,0.084931078
17888,AT2G36380,3.76E-06
17889,AT1G15280,0.080506314
17890,AT2G21160,0.01780968
17891,AT2G46550,0.178156474
17892,AT4G13220,0.594263902
17893,AT5G03730,0.000875967
17894,AT1G31810,0.227946559
17895,AT2G23600,0.025751711
17896,AT2G36950,0.015076899
17897,AT3G28200,0.854783816
17898,AT5G20500,0.807659963
17899,AT1G01210,0.686322584
17900,AT1G08700,0.822151896
17901,AT2G15320,0.016773464
17902,AT2G27730,0.03781229
17903,AT2G29670,0.191128336
17904,AT3G13810,0.217687227
17905,AT4G10180,0.407189295
17906,AT1G08360,0.04232096
17907,AT1G56330,0.125441312
17908,AT3G05560,0.027527047
17909,AT5G47020,0.006786079
17910,AT2G05630,0.594330714
17911,AT3G02260,0.000328132
17912,AT3G53430,0.633753389
17913,AT1G02090,0.453622497
17914,AT1G15950,0.662026818
17915,AT1G20200,0.001251033
17916,AT3G01390,0.378221211
17917,AT5G65110,0.042096737
17918,AT1G08050,0.0456774
17919,AT1G08420,0.337281673
17920,AT1G61790,0.036024674
17921,AT4G17940,0.981219062
17922,AT1G03900,0.178548251
17923,AT1G13320,0.430393514
17924,AT2G27710,0.787216623
17925,AT2G36850,0.095601879
17926,AT2G38270,0.198570116
17927,AT2G43680,0.394092147
17928,AT3G08670,0.845007732
17929,AT4G20980,0.401892065
17930,AT4G31700,0.785926826
17931,AT2G17560,0.17283973
17932,AT2G26670,0.907409344
17933,AT3G61130,0.438237221
17934,AT4G24520,0.002621169
17935,AT5G66850,0.004811097
17936,AT1G11680,0.976407327
17937,AT2G40380,0.715445768
17938,AT4G10840,0.658066719
17939,AT5G12120,0.078382486
17940,AT1G71100,0.002724321
17941,AT5G47040,0.570937111
17942,AT5G48160,0.799694827
17943,AT1G45688,0.030282244
17944,AT1G48450,0.094392802
17945,AT1G56300,0.287063315
17946,AT1G71970,0.790042899
17947,AT3G17770,0.267960471
17948,AT4G01690,0.054478846
17949,AT4G17170,0.506040601
17950,AT5G48657,0.000423795
17951,AT5G59420,0.220932941
17952,AT2G19740,0.550401485
17953,AT4G04960,0.022102655
17954,AT5G44380,0.000169664
17955,AT1G56450,0.919317803
17956,AT1G65800,0.090038388
17957,AT1G73030,0.813748105
17958,AT3G48460,0.013266056
17959,AT4G27870,0.000259686
17960,AT5G48540,0.000327835
17961,AT3G27890,0.121432146
17962,AT3G47380,0.000792055
17963,AT5G13890,0.019104669
17964,AT5G15410,0.047643661
17965,AT5G62890,0.617487152
17966,AT5G67600,0.002270737
17967,AT5G62740,0.203497213
17968,AT4G23270,0.003327243
17969,AT5G04800,0.478625545
17970,AT5G13810,0.077873685
17971,AT5G24520,0.206115703
17972,AT1G79380,0.2990237
17973,AT2G45300,0.00038292
17974,AT4G24620,0.691203419
17975,AT1G67440,0.30604927
17976,AT1G75040,0.224621669
17977,AT3G19820,0.156102208
17978,AT3G27430,0.195874668
17979,AT3G56340,0.182950091
17980,AT5G46580,0.137794374
17981,AT1G09780,0.008581051
17982,AT1G16740,0.922511471
17983,AT1G29400,0.870708293
17984,AT3G26900,0.441003272
17985,AT5G23040,0.227431065
17986,AT1G69760,0.764758782
17987,AT2G17720,0.000287657
17988,AT2G39390,0.016588296
17989,AT4G23300,5.79E-05
17990,AT1G04990,0.10995122
17991,AT1G51500,0.002522261
17992,AT1G68050,0.311561795
17993,AT5G49360,0.070381975
17994,AT5G57930,0.001650025
17995,AT1G06190,0.051326599
17996,AT1G28240,0.206655905
17997,AT3G56590,0.040692636
17998,AT4G36690,0.543387375
17999,AT5G23630,0.272461453
18000,AT5G38650,0.875023509
