Subject,Imagazine,Inewspaper,Ilibrary,MotherEd,FatherEd,FamilyIncome78,Race,Gender,Educ,Science,Arith,Word,Parag,Numer,Coding,Auto,Math,Mechanic,Elec,AFQT,Income2005,Esteem1,Esteem2,Esteem3,Esteem4,Esteem5,Esteem6,Esteem7,Esteem8,Esteem9,Esteem10
5156,1,1,1,15,14,23000,3,male,13,16,14,30,12,32,38,17,12,24,12,58.127,100000,1,1,4,1,4,1,1,3,4,3
5158,1,1,1,12,12,15500,3,male,12,16,17,28,11,33,46,23,12,24,14,41.879,50000,2,2,4,2,4,1,2,4,4,4
5159,0,1,1,14,12,2000,3,female,12,18,13,15,12,31,33,17,11,15,12,36.433,1200,1,1,2,3,4,1,2,4,1,4
5161,1,1,0,12,16,34200,3,male,12,20,17,23,14,41,52,21,12,15,12,55.622,37000,2,2,4,1,4,2,2,3,3,3
5162,1,1,0,14,12,26000,3,female,12,17,19,32,13,50,65,12,18,7,9,80.536,100000,2,2,3,2,3,2,2,3,3,3
5166,1,1,1,16,16,17500,3,male,16,24,30,31,15,38,52,24,24,22,19,98.687,75000,1,1,4,1,4,2,1,3,3,4
5168,1,1,1,13,12,18000,3,male,18,23,25,34,11,33,40,23,23,24,17,73.682,23000,1,1,4,2,4,2,1,2,3,4
5170,1,1,0,14,16,25000,3,male,20,24,26,34,14,46,62,22,21,21,18,83.498,55000,2,2,3,2,3,2,2,2,2,3
5174,1,1,1,13,12,25000,3,male,13,19,20,30,14,36,46,22,19,17,15,84.442,65000,2,1,4,1,3,1,1,2,3,4
5176,0,0,1,7,8,3715,3,female,12,15,18,23,12,38,46,13,11,16,12,31.449,38000,1,1,4,2,3,1,1,4,4,4
5178,1,1,1,12,14,19000,3,male,13,14,20,27,14,44,42,18,20,16,11,70.507,25000,2,2,3,2,3,2,3,3,3,3
5179,1,1,1,12,12,19000,3,female,12,15,15,28,10,33,55,9,18,12,10,53.747,23000,2,2,3,2,3,2,2,3,2,3
5180,1,1,1,12,12,19000,3,female,12,15,20,22,13,27,41,7,14,12,8,61.711,3563,2,2,3,2,4,2,2,3,2,2
5184,1,1,1,12,12,12000,3,male,12,10,13,16,11,27,35,23,10,18,16,37.165,38000,2,1,4,2,4,2,2,3,3,4
5185,1,1,1,12,12,9820,3,male,20,21,26,31,14,35,44,22,20,21,16,91.441,57000,2,1,4,2,4,2,3,2,4,4
5186,1,1,1,12,12,9667,3,male,12,15,15,32,11,22,37,22,14,17,12,42.843,29000,2,2,3,2,3,2,2,3,3,3
5187,1,1,1,14,14,18000,3,male,13,18,20,31,11,45,40,20,16,15,13,60.646,34500,2,2,3,2,3,2,3,3,3,3
5188,1,1,1,14,16,2500,3,female,16,18,19,32,13,36,46,12,13,15,12,53.09,46000,2,2,3,2,3,2,2,3,3,3
5189,1,1,1,4,9,16000,3,female,12,18,15,32,12,28,46,9,6,14,11,48.596,27000,2,2,3,2,3,3,3,2,2,2
5191,0,1,1,12,12,19392,3,female,14,22,26,32,15,37,59,22,10,16,14,75.345,20000,2,2,3,2,3,2,2,3,3,3
5192,1,1,1,12,12,19392,3,male,12,16,10,24,5,26,29,17,10,6,8,24.074,30000,2,1,3,2,3,2,2,3,3,3
5193,1,1,1,12,12,19392,3,female,16,19,18,26,12,30,40,16,10,13,8,52.58,56000,2,2,3,2,3,2,2,2,3,3
5194,0,1,0,12,12,19392,3,male,12,21,24,28,13,32,45,24,11,21,14,70.467,32000,1,1,3,2,3,2,2,2,3,3
5195,1,1,1,12,12,17350,3,female,12,12,21,28,13,28,55,13,10,17,11,56.535,28398,1,1,4,1,4,1,1,3,3,4
5197,1,1,1,12,16,2520,3,male,17,19,17,32,13,41,53,16,14,16,17,72.335,123000,2,2,3,2,3,2,2,3,3,3
5199,1,1,1,16,18,5500,3,female,15,23,22,33,12,27,53,16,14,18,12,62.924,15000,2,2,3,2,3,2,2,2,3,3
5208,1,1,1,12,12,7025,3,female,12,17,18,31,14,49,73,16,16,20,11,75.701,25000,1,1,4,1,4,2,2,4,2,4
5211,1,0,1,12,7,8800,3,male,12,17,9,19,6,14,29,13,4,17,6,10.875,35718,1,1,4,1,3,1,2,3,3,3
5212,1,1,0,12,8,27000,3,female,17,17,28,30,13,40,58,14,23,22,11,72.412,20000,1,1,3,1,4,1,3,3,2,4
5219,1,1,1,12,12,9846,3,female,12,10,13,22,10,25,48,15,8,15,13,33.664,83000,2,2,3,2,3,2,3,3,3,3
5221,0,1,1,11,3,13610,1,male,14,13,8,23,7,14,39,17,5,12,11,8.837,35000,2,2,4,2,4,2,2,2,4,4
5222,0,0,0,11,3,13016,1,male,17,17,18,26,12,35,15,23,8,14,16,46.218,80000,2,2,3,2,3,2,2,2,3,3
5226,1,1,1,12,12,25487,3,male,16,18,27,32,14,46,60,22,19,20,16,83.809,85000,2,2,4,2,4,2,2,3,3,3
5227,1,1,0,12,12,23000,3,male,13,16,16,33,12,29,40,23,9,18,14,45.579,40000,1,1,4,1,4,1,2,4,4,4
5229,1,1,0,12,12,23000,3,male,14,20,11,26,12,23,34,21,5,21,14,31.929,32530,1,1,4,1,4,1,1,3,3,4
5231,0,1,1,12,9,4500,3,female,12,11,6,17,9,24,42,8,7,6,4,13.348,12000,1,1,4,1,4,1,1,4,4,4
5235,1,1,1,10,12,15000,3,male,14,13,15,18,2,23,32,13,1,7,7,13.793,70000,1,1,3,1,1,1,2,4,4,4
5236,1,1,1,11,12,12430,3,female,12,22,24,35,14,50,72,20,19,17,14,85.912,8400,1,1,4,1,4,1,1,4,4,4
5238,0,0,1,4,2,15500,3,male,12,9,13,19,6,14,17,12,5,9,9,21.71,22000,2,2,3,2,2,2,2,2,3,3
5244,0,0,1,3,3,24000,1,male,16,20,16,26,12,32,46,24,12,16,11,46.534,60000,2,2,3,2,3,2,2,3,3,3
5245,1,0,1,5,5,12000,1,male,20,23,19,31,11,33,42,23,21,19,17,70.64,200977,1,1,4,1,4,1,1,4,4,4
5246,1,1,1,5,3,12000,1,female,15,16,9,28,10,50,53,13,13,6,6,46.743,31000,2,2,3,2,3,2,2,3,3,3
5247,1,1,0,13,12,6000,3,female,12,12,18,24,12,49,71,12,19,10,10,55.115,26000,4,3,2,3,2,3,4,1,1,1
5248,1,1,1,16,14,15000,3,male,14,19,15,28,14,30,44,23,9,17,16,38.094,96000,2,2,3,2,3,2,2,3,3,3
5249,1,1,0,16,14,15000,3,male,13,19,21,27,12,50,23,21,11,21,15,56.267,36000,1,1,4,1,4,1,2,3,4,4
5250,1,1,0,16,16,15000,3,male,16,20,23,32,13,47,48,23,19,18,12,88.662,55000,1,1,4,1,4,2,2,3,4,4
5251,0,0,1,18,20,30000,3,male,12,20,13,21,10,20,41,24,6,23,10,15.176,50000,2,2,3,2,3,2,2,2,3,3
5252,1,1,1,16,16,30000,3,male,12,16,16,25,12,25,54,22,10,20,16,38.32,9000,2,2,3,2,3,2,2,4,2,3
5254,0,0,1,12,16,24000,3,male,13,15,15,28,8,32,52,24,11,20,14,48.244,120000,1,1,4,1,4,1,1,4,4,4
5255,0,1,1,12,12,7000,3,female,13,16,13,23,7,38,48,11,5,9,11,12.777,37100,1,1,3,1,3,2,2,3,3,3
5256,0,0,1,11,12,14000,3,female,13,17,11,25,11,26,47,12,8,9,7,30.913,68000,1,1,4,1,4,1,1,4,4,4
5257,1,1,1,8,10,12000,3,male,12,14,20,24,4,30,33,19,9,6,10,21.706,40000,2,2,4,2,3,2,2,3,3,3
5258,1,1,1,8,8,11000,3,female,12,10,14,27,9,37,24,8,9,13,9,34.971,33800,1,1,4,2,3,2,1,3,3,3
5259,1,1,1,12,10,19000,3,female,15,14,11,26,9,15,56,13,9,16,12,27.434,3500,2,2,2,2,3,2,2,2,3,3
5262,0,0,1,12,8,7200,3,female,12,18,19,25,14,40,54,13,9,9,10,45.691,11500,1,1,4,2,4,1,2,4,4,4
5263,0,1,0,12,11,8000,3,male,14,17,22,30,14,36,37,14,13,12,10,67.67,35000,1,1,4,1,4,2,2,3,3,3
5264,1,1,0,0,8,24000,3,female,16,5,12,8,4,38,35,5,5,7,11,4.008,65000,1,1,4,1,4,1,1,1,1,1
5266,1,1,1,12,12,16000,3,male,14,16,28,20,10,24,32,21,13,22,17,55.998,98000,1,1,3,1,3,2,2,3,3,3
5267,1,1,1,12,13,13000,3,male,13,10,12,12,3,15,31,24,7,15,17,12.39,50000,1,1,4,1,4,1,1,4,4,4
5268,1,1,1,14,9,4210,3,female,12,20,25,34,14,38,59,20,10,22,12,75.256,11548,2,2,4,2,4,2,2,3,4,4
5269,1,1,1,10,8,8000,3,male,11,9,12,19,2,18,35,19,8,12,12,19.642,30000,2,2,3,2,3,2,2,3,2,4
5272,1,1,1,12,12,22000,3,female,12,12,14,25,7,49,78,11,13,13,13,28.603,20000,1,1,4,1,4,1,1,4,4,4
5274,1,1,1,12,10,15000,3,male,13,20,13,31,11,20,37,22,10,20,17,42.704,6000,2,2,3,2,3,2,2,3,3,3
5277,0,0,0,11,7,6200,3,female,13,12,14,18,5,19,36,8,5,12,9,17.534,10000,2,2,3,2,3,2,2,3,2,3
5278,1,1,1,11,10,6200,3,male,12,14,11,23,8,22,39,18,7,12,9,27.724,55000,1,1,4,2,4,2,2,3,4,4
5287,1,1,1,16,16,40000,3,female,16,22,25,35,14,50,55,15,17,19,15,79.838,3200,1,1,4,2,4,2,2,3,2,3
5288,1,1,1,12,13,7350,3,female,12,13,12,23,10,43,65,10,7,14,12,22.097,37500,1,1,4,2,4,2,3,3,3,3
5289,1,1,1,12,14,7350,3,female,16,22,27,35,14,50,43,20,22,18,11,88.294,40264,1,2,3,2,3,2,2,2,3,3
5291,1,1,1,12,14,7350,3,male,12,11,13,16,4,24,10,14,7,13,10,15.276,47500,2,2,3,2,3,2,2,3,3,3
5294,0,0,1,10,8,20474,3,female,12,15,11,33,10,27,44,16,5,15,10,27.953,16000,1,1,4,1,4,1,1,4,3,4
5299,1,1,1,12,13,20000,3,female,18,15,24,30,14,50,69,11,19,11,9,78.135,45000,2,2,3,2,3,2,2,3,2,3
5300,1,0,1,10,14,0,3,male,15,15,16,26,10,30,18,15,12,16,8,50.321,63000,1,1,4,1,4,1,2,4,4,4
5301,1,1,1,12,12,8386,3,female,12,22,19,35,15,39,71,15,17,13,15,86.332,29479,2,2,3,2,3,2,2,3,3,3
5307,0,0,0,10,6,2882,3,male,12,13,9,25,10,23,28,12,8,13,12,22.362,28000,2,2,3,2,3,2,2,2,3,3
5308,0,0,1,5,12,6608,3,female,13,14,7,18,5,35,52,8,4,10,7,4.171,11000,2,2,3,2,3,2,2,3,3,3
5310,1,1,1,16,16,20765,3,female,19,23,26,35,12,50,48,19,17,18,11,84.207,59800,1,1,4,1,4,1,2,4,4,4
5311,1,1,1,12,12,8420,3,female,12,17,16,29,13,28,52,13,5,11,13,34.37,10000,1,1,4,2,4,1,1,3,4,4
5315,1,0,1,16,12,19000,3,female,14,17,14,34,13,35,59,13,9,15,13,52.155,16000,1,1,4,1,4,1,2,3,3,3
5316,1,1,1,16,14,19000,3,male,12,22,25,32,14,41,67,23,20,23,18,85.107,58000,1,1,4,2,3,1,1,2,3,2
5317,1,0,1,16,12,19000,3,female,12,17,23,31,14,33,61,13,10,13,11,76.53,7200,1,1,4,1,4,1,1,3,4,4
5318,1,0,1,12,12,11000,3,male,14,23,27,34,10,43,61,19,21,19,15,75.732,20000,1,1,3,2,3,1,2,3,3,3
5325,1,1,1,12,10,11019,3,female,20,20,28,34,14,40,60,19,18,18,17,88.694,600,2,2,3,2,3,2,2,3,3,3
5326,1,1,1,12,8,6000,3,female,16,24,29,34,13,40,28,16,23,17,15,88.59,35000,1,1,4,1,4,2,1,3,3,3
5327,1,1,1,12,9,20000,3,female,12,13,25,30,12,29,48,12,13,15,15,60.895,35000,1,2,3,1,4,2,2,3,3,3
5329,0,1,1,12,12,15200,3,male,13,15,12,21,10,21,12,19,6,18,17,20.657,51000,2,1,3,2,4,2,2,3,3,3
5330,1,1,1,12,12,15200,3,female,14,17,25,24,14,43,55,14,11,13,13,64.846,30000,1,1,4,1,4,2,1,3,2,3
5332,1,1,0,12,12,25000,3,female,15,17,24,31,15,49,58,13,20,12,12,83.449,25000,1,1,3,1,4,1,2,3,3,3
5333,1,1,1,11,8,10058,3,female,14,20,14,32,13,24,54,14,12,10,13,54.144,29000,1,2,3,2,3,2,2,3,3,3
5334,1,1,1,19,16,30000,3,male,16,14,23,23,12,49,56,18,23,21,14,59.959,75000,1,1,4,1,4,1,1,3,3,3
5338,1,1,1,10,10,17000,3,female,12,14,11,25,14,25,46,11,9,12,15,52.599,21939,2,2,3,2,3,2,2,3,3,3
5340,1,1,1,12,12,30000,3,female,14,7,8,22,8,22,46,8,8,8,10,20.057,10000,1,1,3,3,1,1,1,2,2,3
5341,1,1,1,12,12,30000,3,female,16,17,28,30,13,42,62,14,24,14,12,91.407,52000,1,1,4,2,4,1,1,4,4,4
5342,1,1,1,12,12,30000,3,male,16,16,25,28,11,32,60,11,19,15,16,71.119,95000,2,2,4,2,4,1,2,3,3,4
5349,1,1,1,12,12,35000,3,female,13,17,19,29,14,37,50,9,9,16,7,55.017,5250,1,1,4,2,4,1,1,4,4,4
5350,1,1,1,12,12,25000,3,male,14,11,8,18,6,20,46,14,7,6,5,12.563,36500,1,1,4,1,3,2,1,2,4,3
5351,1,1,1,12,12,25000,3,female,18,19,23,31,13,32,56,15,22,16,11,84.304,53000,1,1,4,1,4,2,2,3,4,4
5352,1,1,1,12,12,38000,3,male,16,17,20,28,13,38,47,17,18,19,15,63.248,110000,2,2,3,2,3,2,2,3,3,3
5353,0,1,1,9,14,21732,3,female,12,15,20,29,12,31,40,10,10,12,6,62.412,3200,2,2,3,2,3,2,2,3,3,3
5356,1,1,1,8,9,12000,3,male,12,24,17,30,13,31,24,24,16,20,18,69.093,36800,2,2,3,2,3,2,2,3,3,3
5357,1,1,1,7,7,12000,3,male,12,15,9,21,7,28,32,22,10,10,11,26.187,34000,2,2,3,2,3,2,2,3,3,3
5358,1,1,1,12,12,10200,3,male,14,21,19,31,14,33,42,22,19,19,15,81.396,55000,2,2,3,2,1,3,3,2,2,3
5360,1,1,1,12,12,433,3,female,13,13,19,24,11,37,56,12,16,17,9,55.327,14000,1,2,2,2,3,1,1,2,3,3
5361,1,1,1,11,5,7331,3,male,15,17,11,29,13,28,36,19,9,12,15,44.732,3000,1,1,3,2,3,2,2,3,3,3
5362,1,0,1,11,12,20000,3,male,12,21,25,26,13,43,50,18,14,21,14,61.583,56000,1,1,4,1,4,1,1,3,3,3
5363,1,1,1,11,12,20000,3,male,10,17,13,22,10,22,36,18,12,17,11,30.514,52000,2,2,3,2,3,2,2,3,3,3
5365,1,1,1,11,12,20000,3,male,15,12,11,16,7,26,39,18,7,16,5,18.621,65000,2,2,3,3,3,2,2,3,3,3
5366,1,1,1,14,9,20000,3,male,12,23,30,31,15,29,46,22,20,25,16,89.755,35000,1,1,4,2,4,1,1,2,3,3
5372,1,1,1,16,16,20000,3,female,16,19,29,35,13,35,61,13,18,14,16,87.078,12000,1,1,3,1,3,1,2,3,3,3
5373,1,1,1,16,16,20000,3,female,16,18,27,34,14,36,56,14,23,20,15,90.958,35000,1,4,4,1,4,1,1,4,2,4
5374,1,1,1,15,16,20000,3,female,16,14,21,29,12,39,48,11,19,15,7,76.589,38400,1,1,3,1,4,1,1,3,3,3
5376,1,1,1,12,8,30000,3,female,12,19,23,32,14,31,53,14,13,14,11,83.858,12000,1,1,3,2,3,2,3,3,2,3
5377,1,1,1,12,12,22700,3,male,14,19,27,34,15,42,47,23,14,25,17,85.856,56000,1,1,4,1,4,2,2,4,4,4
5381,1,1,1,12,12,1200,3,female,16,18,28,34,14,47,54,10,20,13,13,97.117,46000,1,1,4,1,4,2,1,4,4,4
5385,1,1,0,8,12,28000,3,female,12,14,12,31,9,44,68,11,12,10,10,49.694,8000,2,2,4,2,4,2,2,2,2,2
5388,1,1,1,12,8,21544,3,female,16,19,29,35,14,50,78,14,21,13,10,93.238,18000,1,1,3,2,3,2,2,3,3,3
5389,1,1,1,12,8,21544,3,female,17,20,30,35,13,48,65,16,21,19,15,93.533,53000,2,2,3,2,3,2,2,3,2,2
5390,1,1,0,12,8,9680,3,male,14,20,29,28,14,44,61,25,20,18,13,71.096,52000,2,2,3,2,3,2,2,3,2,3
5391,1,1,1,8,8,6000,3,female,17,13,16,30,12,48,59,14,14,12,6,43.898,40000,2,1,4,2,4,1,2,4,4,4
5392,1,1,0,12,13,22940,3,male,14,20,26,31,12,41,38,18,14,18,13,72.595,52000,2,2,3,2,3,2,2,3,3,3
5393,1,1,1,12,12,12000,3,female,16,22,26,30,13,49,72,15,21,13,13,82.352,59850,1,1,4,2,3,3,3,3,3,4
5394,1,1,1,12,12,15000,3,male,18,17,23,25,14,37,47,19,16,22,16,71.79,42000,1,1,4,1,4,1,1,4,4,4
5395,1,1,1,12,12,15000,3,male,17,16,22,21,13,41,44,15,16,13,14,63.289,35000,1,1,3,2,3,2,2,3,3,4
5397,1,1,0,8,8,8000,3,female,15,17,29,32,13,48,63,13,21,15,12,71.14,23699,1,1,4,1,4,1,1,4,4,4
5398,1,1,1,8,8,8000,3,male,16,17,24,29,15,36,49,23,16,19,14,82.62,135000,1,1,4,1,4,1,1,4,4,4
5401,1,1,0,12,12,35000,3,male,12,25,27,33,15,49,60,22,16,24,18,87.434,35000,1,1,4,2,4,1,1,3,3,4
5402,1,1,0,12,18,20000,3,male,12,14,8,25,10,35,18,17,4,9,11,11.551,50000,1,1,4,1,4,1,1,4,4,4
5404,1,1,1,12,18,20000,3,female,13,16,20,24,11,40,54,12,13,11,8,56.704,29500,1,1,4,2,3,2,2,4,4,4
5406,1,1,0,13,12,7850,3,female,16,16,25,31,13,49,73,17,11,19,10,48.5,32000,1,2,3,2,4,2,2,3,2,3
5408,1,1,0,12,12,5000,3,female,14,18,15,25,10,33,43,9,12,11,6,44.815,40000,2,2,3,2,3,2,2,3,3,3
5410,1,1,1,16,8,15000,3,male,16,20,16,34,14,48,70,19,22,15,15,81.45,57000,1,1,4,2,3,1,2,3,4,4
5416,1,1,1,15,14,8000,3,male,16,24,29,34,15,46,49,20,23,18,17,97.935,15000,1,1,4,1,4,1,1,4,4,4
5417,1,1,1,15,14,8000,3,male,12,23,25,31,14,49,41,23,17,22,14,79.36,196680,1,1,4,1,4,1,1,3,4,4
5418,1,1,1,15,14,8000,3,male,16,21,24,22,8,42,37,22,21,21,17,50.639,60000,2,2,3,2,3,2,2,3,3,3
5419,0,1,1,12,12,14000,3,male,17,22,28,31,14,43,59,19,25,23,15,87.22,81000,2,2,4,2,4,2,2,3,3,3
5420,1,1,0,12,12,14000,3,male,16,19,27,31,14,50,46,16,24,21,13,91.807,125000,1,1,4,1,4,1,1,4,4,4
5421,1,1,0,12,10,13000,3,female,12,18,24,32,13,47,64,10,19,16,12,80.022,13000,2,2,3,2,3,2,2,3,3,3
5427,1,1,0,12,8,36017,3,female,13,19,18,26,11,44,56,9,20,15,10,49.099,38000,1,1,4,1,4,2,2,2,4,4
5428,1,1,0,12,8,36017,3,female,14,13,22,25,15,40,56,9,16,15,9,69.959,45000,2,2,4,2,2,2,2,4,3,4
5430,1,1,0,8,8,6395,3,male,16,24,30,31,12,28,42,18,21,23,14,75.195,37000,1,1,4,2,4,2,2,4,3,3
5435,1,1,0,12,12,12500,3,male,12,16,25,29,11,42,50,15,17,18,10,60.361,36000,2,2,3,2,3,2,2,3,3,3
5436,1,1,0,12,12,12500,3,female,12,13,12,21,13,23,56,15,9,16,6,38.439,29000,1,1,1,1,3,1,1,3,3,3
5439,1,0,0,14,16,17000,3,male,16,18,30,33,14,44,57,14,23,17,17,95.516,110000,1,1,4,1,4,2,2,4,4,4
5440,1,1,0,14,16,17000,3,male,12,18,28,32,13,43,59,17,22,17,12,91.857,38000,2,2,3,2,3,2,2,3,3,4
5441,1,0,1,13,14,20000,3,male,14,20,15,25,5,37,37,15,11,15,13,31.355,150000,1,1,4,1,4,2,2,4,4,4
5442,1,1,0,13,14,20000,3,female,15,12,11,21,11,41,33,12,10,6,7,29.679,6800,1,1,4,1,4,1,1,4,2,4
5445,0,1,1,12,11,15000,3,female,14,15,14,21,11,29,42,10,10,10,4,37.721,14000,2,2,4,2,3,1,2,4,3,4
5446,0,1,0,7,4,8000,3,male,9,14,7,15,9,30,24,13,6,7,10,10.31,9600,2,2,3,2,3,2,2,2,3,3
5447,0,1,1,7,4,8000,3,male,8,6,9,11,5,26,18,14,4,5,11,4.747,27300,2,2,3,2,3,2,2,3,3,3
5450,0,0,1,7,7,19000,3,female,12,7,12,20,6,12,29,10,7,13,6,19.937,8500,1,1,4,1,4,1,4,4,4,4
5451,1,1,1,7,7,19000,3,male,12,19,12,25,10,37,29,17,9,12,10,24.754,50000,1,1,4,1,4,1,1,4,3,4
5453,1,1,1,12,10,25000,3,female,13,18,13,16,12,48,63,8,10,9,6,32.426,6000,1,1,4,1,1,1,2,3,4,4
5456,1,0,1,5,0,10000,3,male,12,14,11,12,4,33,36,3,8,8,8,15.308,25000,1,1,3,1,3,2,2,3,3,3
5461,1,0,0,7,4,9240,3,male,8,8,6,9,3,7,9,9,4,6,7,0.587,71776,1,2,4,2,4,2,2,2,4,4
5469,0,1,0,9,8,3370,3,female,9,6,6,9,4,16,22,6,5,10,5,1.294,7200,2,2,2,2,2,2,3,2,2,2
5470,0,1,0,5,6,5268,3,male,12,12,18,19,14,41,46,11,13,11,9,54.755,43000,1,1,4,2,4,2,2,3,3,3
5474,1,1,1,12,9,13000,3,female,16,17,14,28,12,24,33,10,17,8,12,60.055,62000,1,1,4,1,4,1,1,4,3,3
5476,1,1,1,10,7,3000,2,female,12,8,7,8,4,14,14,4,4,6,3,0.838,26000,1,1,4,1,4,1,1,4,2,4
5484,0,1,1,12,11,3865,2,male,12,18,14,23,9,16,34,11,5,12,12,25.56,900,2,1,3,2,3,1,2,3,3,3
5485,0,0,0,12,11,3865,2,female,16,14,7,24,7,26,42,8,8,6,9,23.139,47000,2,2,3,2,3,2,2,3,2,2
5486,1,1,1,13,12,40000,3,female,12,12,8,23,9,37,57,6,8,6,8,22.735,20500,1,1,4,2,4,2,2,3,3,4
5488,0,1,1,6,13,15554,3,female,11,11,10,17,6,38,39,7,7,9,6,11.841,350,2,2,3,2,3,2,2,3,3,3
5489,1,1,1,12,6,13000,3,male,20,25,27,35,15,41,51,23,25,24,17,97.069,91000,1,1,4,1,4,1,2,4,4,4
5491,0,1,0,12,12,34500,3,male,12,15,23,20,10,45,35,19,14,13,10,47.421,52000,2,2,3,2,4,1,1,4,4,4
5493,1,1,1,12,5,23369,3,male,12,18,13,29,10,38,48,22,8,19,14,32.743,56000,1,1,3,1,3,1,1,2,2,2
5494,1,1,0,12,6,23369,3,male,12,21,14,31,12,32,48,20,10,23,13,50.188,29800,1,1,4,1,4,2,2,4,4,4
5499,1,0,0,12,12,30000,3,male,12,12,13,20,8,22,33,15,12,13,12,29.66,50000,2,2,4,2,4,2,2,3,4,4
5500,1,1,1,12,16,18000,3,male,14,13,13,30,9,30,45,17,15,17,11,51.599,40000,2,2,3,2,3,2,2,3,3,3
5502,1,0,0,12,10,19000,3,female,12,12,14,18,9,25,41,9,5,7,5,16.864,16000,2,2,4,2,4,2,2,3,4,4
5504,1,0,0,12,10,6500,3,male,16,22,25,30,11,44,57,16,20,19,17,74.158,95000,1,1,4,1,4,1,1,4,4,4
5505,0,0,0,3,7,12000,3,female,12,12,11,15,10,27,45,10,7,8,4,14.718,22050,2,2,4,2,3,2,3,3,3,3
5508,1,0,1,12,11,7900,3,female,12,16,11,17,10,47,70,11,8,7,7,21.049,20000,2,1,4,2,4,4,2,3,4,4
5510,0,0,1,7,10,20000,3,female,12,11,7,18,8,37,43,9,7,5,10,11.307,20000,3,3,2,3,2,3,3,2,2,2
5511,0,1,1,12,9,15500,3,female,14,19,17,32,13,43,59,15,17,13,9,60.755,28000,1,1,3,2,3,2,2,3,3,3
5512,1,1,0,12,9,15000,3,male,13,20,22,24,12,32,48,13,16,18,8,63.118,55000,2,2,3,2,3,2,2,3,3,3
5513,1,1,0,12,4,3600,3,male,16,23,30,35,15,37,61,22,25,20,18,99.484,25000,1,1,4,1,4,2,2,3,3,3
5514,0,0,0,11,8,10500,3,male,12,18,15,23,10,34,38,17,15,17,9,46.876,10000,1,1,3,1,3,1,1,3,3,3
5516,1,0,1,12,12,8600,2,male,12,12,11,23,8,24,37,15,10,10,11,25.347,22500,1,1,4,1,4,1,1,4,4,4
5518,1,0,1,12,12,8840,2,female,14,12,9,10,6,25,26,12,6,11,6,6.995,40000,2,2,4,1,4,1,2,4,4,4
5519,0,0,0,8,10,12500,3,male,8,3,4,7,6,11,10,6,7,5,5,4.096,18000,3,2,3,2,3,2,1,1,1,1
5521,0,0,0,12,6,9100,3,male,12,25,24,29,15,35,27,25,19,25,20,85.656,18560,1,1,4,1,4,1,1,4,4,4
5522,0,0,0,12,6,9040,3,female,12,16,23,31,12,34,52,13,16,14,9,61.117,3000,1,1,4,1,4,1,2,3,3,3
5524,0,1,1,7,7,12000,3,female,12,20,15,29,9,29,46,13,8,16,13,25.036,1300,2,2,3,2,3,2,2,2,3,3
5528,1,1,1,12,10,9452,3,female,12,13,14,24,11,21,32,12,8,12,9,27.961,38000,2,2,3,2,4,2,2,3,3,3
5531,1,0,0,8,8,24200,3,male,12,20,28,28,13,39,56,23,15,22,14,66.286,110000,2,1,4,1,4,1,1,4,4,4
5537,0,0,0,7,4,5000,2,female,12,12,8,7,5,24,31,5,7,5,5,6.803,19000,1,1,4,2,4,2,2,4,2,3
5538,0,0,0,7,3,5000,2,male,12,11,9,15,4,24,38,13,9,21,11,14.114,15000,2,2,3,2,3,2,2,3,3,3
5539,0,0,0,7,3,5000,2,male,12,13,26,25,11,30,35,13,19,17,12,82.93,25000,1,1,4,1,4,2,1,3,3,4
5540,1,1,0,12,12,25221,3,male,14,15,12,28,9,32,42,11,8,12,12,31.907,125000,2,2,3,2,4,2,2,3,3,3
5543,1,1,1,12,8,12000,3,male,17,17,26,31,14,39,56,19,21,16,12,85.677,133000,2,2,3,2,3,2,2,3,3,3
5544,1,1,1,9,6,27000,3,female,12,9,8,13,9,23,39,4,8,8,5,14.701,10056,2,2,3,2,2,2,2,3,3,3
5545,0,1,1,9,6,27000,3,male,12,16,10,28,13,35,55,20,13,12,12,42.853,16000,1,1,4,1,4,1,1,4,4,4
5546,1,0,1,10,14,12000,3,female,12,12,17,20,12,38,60,8,11,11,6,48.99,32000,1,1,4,1,4,1,1,4,3,3
5550,0,1,0,12,7,16000,3,female,12,10,6,16,3,32,43,8,7,5,10,6.054,11000,2,1,3,2,1,1,2,2,4,3
5551,0,1,0,12,7,16000,3,female,12,8,12,12,8,27,54,8,8,8,8,21.62,29000,2,2,4,2,3,2,2,3,3,3
5555,1,0,0,9,8,12700,3,female,12,18,22,30,13,38,54,14,13,16,11,56.039,14000,1,2,4,1,3,1,1,3,3,3
5558,1,0,0,6,3,5268,3,male,12,7,4,8,2,6,12,7,5,10,3,0.162,45000,2,2,3,2,3,2,2,3,2,3
5565,0,0,0,12,6,19000,3,female,16,13,18,25,9,42,56,10,11,11,9,37.489,36000,1,1,2,2,3,2,3,2,2,2
5566,0,0,0,12,11,10000,3,female,12,13,12,26,13,49,55,8,11,11,10,39.633,25000,1,2,4,2,4,2,1,3,3,3
5568,0,0,1,12,12,20000,3,female,14,13,14,27,15,31,43,10,12,15,6,64.088,38000,1,1,4,1,4,1,1,4,4,4
5572,0,0,1,12,9,15000,3,female,12,19,21,32,12,47,64,10,9,13,11,61.264,31000,1,1,4,1,4,1,2,1,1,1
