Region,MetropolitanStatus,Age,Sex,MaritalStatus,EdCode,Education,JobClass,WeeklyEarnings
Midwest,Metropolitan,38,Female,Married,39,HighSchoolDiploma,Private,720
Northeast,Metropolitan,45,Male,Married,40,SomeCollegeButNoDegree,Private,880
Midwest,Metropolitan,47,Male,Not Married,37,EleventhGrade,Private,418
South,Metropolitan,66,Female,Not Married,38,TwelthButNoDiploma,Private,942
South,Not Metropolitan,35,Male,Married,39,HighSchoolDiploma,Private,708
Midwest,Not Metropolitan,56,Male,Not Married,37,EleventhGrade,Private,962
Northeast,Metropolitan,31,Male,Married,39,HighSchoolDiploma,Private,440
West,Not Metropolitan,63,Male,Not Married,40,SomeCollegeButNoDegree,Private,738.46
West,Metropolitan,44,Female,Married,39,HighSchoolDiploma,Private,390
West,Metropolitan,23,Female,Married,40,SomeCollegeButNoDegree,Private,560
Midwest,Metropolitan,31,Female,Married,40,SomeCollegeButNoDegree,Private,461
South,Metropolitan,34,Female,Not Married,41,AssocDegOccupVocat,Private,700
South,Metropolitan,35,Male,Married,40,SomeCollegeButNoDegree,Private,750
Northeast,Metropolitan,29,Female,Married,43,BachelorsDegree,Private,923
Midwest,Not Metropolitan,40,Female,Not Married,39,HighSchoolDiploma,Private,500
Northeast,Metropolitan,59,Female,Married,39,HighSchoolDiploma,Private,520
Northeast,Metropolitan,31,Male,Married,40,SomeCollegeButNoDegree,Private,360
Northeast,Metropolitan,45,Male,Married,39,HighSchoolDiploma,Private,320
South,Metropolitan,23,Male,Not Married,40,SomeCollegeButNoDegree,Private,687.5
Midwest,Not Metropolitan,49,Male,Married,43,BachelorsDegree,Private,1538
South,Not Identified,31,Female,Not Married,39,HighSchoolDiploma,Private,360
Northeast,Metropolitan,32,Male,Married,43,BachelorsDegree,Private,1200
South,Not Metropolitan,45,Female,Married,41,AssocDegOccupVocat,Private,875
Midwest,Metropolitan,49,Male,Married,39,HighSchoolDiploma,Private,1442.3
South,Metropolitan,25,Male,Not Married,43,BachelorsDegree,Private,400
West,Metropolitan,45,Female,Married,40,SomeCollegeButNoDegree,Private,395.2
Northeast,Not Metropolitan,44,Female,Not Married,40,SomeCollegeButNoDegree,Private,700
South,Metropolitan,41,Female,Married,35,NinthGrade,Private,480.76
Northeast,Not Metropolitan,34,Female,Not Married,40,SomeCollegeButNoDegree,Private,961.53
West,Metropolitan,42,Male,Married,34,SeventhOrEighthGrade,Private,320
Northeast,Not Metropolitan,33,Male,Not Married,40,SomeCollegeButNoDegree,Private,750
South,Not Metropolitan,50,Male,Married,40,SomeCollegeButNoDegree,Private,673.07
Northeast,Metropolitan,61,Female,Not Married,34,SeventhOrEighthGrade,Private,400
South,Metropolitan,41,Male,Married,44,MastersDegree,Private,807
West,Metropolitan,32,Female,Not Married,40,SomeCollegeButNoDegree,Private,600
West,Not Metropolitan,60,Female,Not Married,39,HighSchoolDiploma,Private,428.5
Midwest,Metropolitan,46,Male,Not Married,43,BachelorsDegree,Private,826.92
West,Metropolitan,45,Female,Married,33,FifthorSixthGrade,Private,280
Northeast,Not Metropolitan,45,Female,Not Married,44,MastersDegree,Private,1288.46
South,Metropolitan,60,Female,Married,39,HighSchoolDiploma,Private,250
South,Metropolitan,45,Female,Not Married,40,SomeCollegeButNoDegree,Private,500
South,Metropolitan,66,Female,Not Married,40,SomeCollegeButNoDegree,Private,961.53
Northeast,Metropolitan,45,Male,Not Married,40,SomeCollegeButNoDegree,Private,825
Midwest,Metropolitan,31,Female,Married,40,SomeCollegeButNoDegree,Private,741.2
Northeast,Metropolitan,42,Male,Not Married,39,HighSchoolDiploma,Private,1442.3
Northeast,Metropolitan,34,Female,Married,46,DoctorateDegree,Private,700
South,Metropolitan,60,Female,Married,39,HighSchoolDiploma,Private,615
West,Metropolitan,25,Male,Not Married,42,AssocDegAcadem,Private,704.72
South,Not Metropolitan,20,Male,Not Married,39,HighSchoolDiploma,Private,486
Northeast,Metropolitan,37,Female,Married,46,DoctorateDegree,Private,1615
Northeast,Metropolitan,53,Female,Married,39,HighSchoolDiploma,Private,300
West,Metropolitan,34,Female,Married,39,HighSchoolDiploma,Private,530.64
West,Metropolitan,30,Male,Married,41,AssocDegOccupVocat,Private,2884.61
West,Metropolitan,51,Male,Married,39,HighSchoolDiploma,Private,1134.61
West,Metropolitan,22,Male,Not Married,40,SomeCollegeButNoDegree,Private,330
Midwest,Metropolitan,48,Male,Married,43,BachelorsDegree,Private,2884.61
Northeast,Metropolitan,50,Female,Not Married,36,TenthGrade,Private,557
West,Metropolitan,48,Male,Married,43,BachelorsDegree,Private,2307.69
South,Metropolitan,45,Female,Married,40,SomeCollegeButNoDegree,Private,782
West,Metropolitan,33,Female,Not Married,39,HighSchoolDiploma,Private,469.68
South,Metropolitan,55,Male,Married,33,FifthorSixthGrade,Private,380
South,Metropolitan,29,Male,Married,40,SomeCollegeButNoDegree,Private,530.76
West,Metropolitan,47,Male,Married,43,BachelorsDegree,Private,2800
South,Metropolitan,48,Female,Not Married,39,HighSchoolDiploma,Private,560
Midwest,Metropolitan,39,Male,Married,41,AssocDegOccupVocat,Private,1192.3
West,Not Metropolitan,36,Male,Not Married,39,HighSchoolDiploma,Private,646.15
Northeast,Metropolitan,25,Female,Not Married,43,BachelorsDegree,Private,673
Midwest,Not Metropolitan,30,Female,Married,40,SomeCollegeButNoDegree,Private,557.69
West,Metropolitan,46,Female,Married,37,EleventhGrade,Private,288.46
Northeast,Metropolitan,48,Female,Married,40,SomeCollegeButNoDegree,Private,1115
West,Metropolitan,39,Female,Married,39,HighSchoolDiploma,Private,444
South,Metropolitan,42,Female,Married,31,LessThanFirstGrade,Private,500
West,Metropolitan,30,Male,Not Married,43,BachelorsDegree,Private,1442
Northeast,Metropolitan,27,Male,Married,39,HighSchoolDiploma,Private,520
Midwest,Not Metropolitan,57,Female,Married,40,SomeCollegeButNoDegree,Private,1360
South,Metropolitan,55,Male,Married,39,HighSchoolDiploma,Private,560
Northeast,Metropolitan,61,Male,Married,45,ProfSchoolDegree,Private,2884.61
West,Metropolitan,25,Male,Not Married,39,HighSchoolDiploma,Private,437
Midwest,Metropolitan,56,Female,Married,41,AssocDegOccupVocat,Private,769
West,Not Metropolitan,44,Male,Married,39,HighSchoolDiploma,Private,650
Midwest,Not Metropolitan,85,Female,Married,43,BachelorsDegree,Private,850
Midwest,Not Metropolitan,58,Male,Married,44,MastersDegree,Private,1961
Northeast,Metropolitan,52,Male,Married,43,BachelorsDegree,Private,2115.38
Midwest,Metropolitan,35,Male,Married,40,SomeCollegeButNoDegree,Private,540
Northeast,Metropolitan,49,Male,Married,40,SomeCollegeButNoDegree,Private,2884.61
South,Metropolitan,49,Female,Married,43,BachelorsDegree,Private,2288
Midwest,Not Metropolitan,32,Male,Married,43,BachelorsDegree,Private,830.76
South,Metropolitan,41,Male,Married,44,MastersDegree,Private,2403
South,Metropolitan,42,Female,Married,39,HighSchoolDiploma,Private,807.69
Northeast,Metropolitan,34,Male,Married,45,ProfSchoolDegree,Private,480
Midwest,Metropolitan,35,Male,Married,39,HighSchoolDiploma,Private,1200
Midwest,Metropolitan,33,Male,Married,43,BachelorsDegree,Private,615
Midwest,Not Metropolitan,41,Male,Married,43,BachelorsDegree,Private,2884.61
South,Metropolitan,24,Male,Married,43,BachelorsDegree,Private,1700
Northeast,Metropolitan,54,Female,Married,39,HighSchoolDiploma,Private,560
West,Metropolitan,27,Male,Not Married,46,DoctorateDegree,Private,1750
West,Metropolitan,33,Female,Not Married,44,MastersDegree,Private,1750
Midwest,Metropolitan,43,Male,Married,45,ProfSchoolDegree,Private,1538.46
Northeast,Metropolitan,52,Female,Married,39,HighSchoolDiploma,Private,342
Northeast,Not Metropolitan,40,Female,Married,39,HighSchoolDiploma,Private,1134.61
West,Metropolitan,32,Male,Not Married,42,AssocDegAcadem,Private,692.28
South,Not Metropolitan,34,Male,Not Married,39,HighSchoolDiploma,Private,500
Midwest,Not Metropolitan,39,Male,Married,39,HighSchoolDiploma,Private,384.61
South,Metropolitan,35,Female,Married,43,BachelorsDegree,Private,961.53
South,Metropolitan,61,Female,Not Married,43,BachelorsDegree,Private,1274.03
South,Metropolitan,51,Male,Married,39,HighSchoolDiploma,Private,650
Midwest,Not Metropolitan,54,Male,Married,33,FifthorSixthGrade,Private,655.2
Midwest,Metropolitan,40,Female,Married,41,AssocDegOccupVocat,Private,1730.76
South,Metropolitan,65,Female,Not Married,39,HighSchoolDiploma,Private,576.92
West,Metropolitan,23,Female,Married,43,BachelorsDegree,Private,400
Midwest,Metropolitan,55,Male,Married,43,BachelorsDegree,Private,2596.15
Midwest,Metropolitan,53,Male,Married,44,MastersDegree,Private,2884.61
West,Metropolitan,55,Male,Married,39,HighSchoolDiploma,Private,400
West,Not Metropolitan,41,Male,Married,39,HighSchoolDiploma,Private,1008.3
Midwest,Metropolitan,51,Female,Married,44,MastersDegree,Private,610.4
West,Metropolitan,47,Female,Not Married,41,AssocDegOccupVocat,Private,692.3
South,Metropolitan,71,Male,Married,34,SeventhOrEighthGrade,Private,560
Midwest,Metropolitan,26,Female,Not Married,41,AssocDegOccupVocat,Private,1000
West,Metropolitan,63,Female,Married,39,HighSchoolDiploma,Private,692.3
Midwest,Not Metropolitan,47,Male,Not Married,37,EleventhGrade,Private,520
Midwest,Not Metropolitan,62,Male,Married,40,SomeCollegeButNoDegree,Private,1346.15
Northeast,Metropolitan,51,Male,Not Married,44,MastersDegree,Private,1326.92
West,Not Metropolitan,41,Male,Married,39,HighSchoolDiploma,Private,900
Northeast,Metropolitan,42,Female,Married,39,HighSchoolDiploma,Private,634.61
South,Metropolitan,28,Male,Not Married,39,HighSchoolDiploma,Private,300
Northeast,Metropolitan,50,Male,Not Married,39,HighSchoolDiploma,Private,1115
South,Metropolitan,52,Male,Not Married,43,BachelorsDegree,Private,1596
West,Metropolitan,41,Male,Married,39,HighSchoolDiploma,Private,2200
Northeast,Metropolitan,71,Female,Married,39,HighSchoolDiploma,Private,560
Midwest,Metropolitan,51,Female,Not Married,42,AssocDegAcadem,Private,491
Northeast,Metropolitan,21,Male,Not Married,39,HighSchoolDiploma,Private,350
Northeast,Not Metropolitan,36,Male,Married,39,HighSchoolDiploma,Private,1320
Midwest,Metropolitan,59,Male,Married,44,MastersDegree,Private,673.07
South,Metropolitan,47,Male,Not Married,43,BachelorsDegree,Private,2500
Northeast,Not Metropolitan,27,Female,Married,39,HighSchoolDiploma,Private,428.75
Northeast,Metropolitan,59,Female,Married,40,SomeCollegeButNoDegree,Private,1865.38
Northeast,Metropolitan,40,Female,Married,43,BachelorsDegree,Private,692.3
West,Metropolitan,26,Male,Not Married,36,TenthGrade,Private,400
Northeast,Metropolitan,56,Male,Married,39,HighSchoolDiploma,Private,550
Midwest,Metropolitan,59,Male,Married,44,MastersDegree,Private,1346.15
West,Not Metropolitan,46,Female,Married,33,FifthorSixthGrade,Private,460
Midwest,Metropolitan,28,Male,Not Married,39,HighSchoolDiploma,Private,1730.76
Midwest,Not Metropolitan,54,Male,Not Married,40,SomeCollegeButNoDegree,Private,1034
South,Metropolitan,52,Male,Not Married,41,AssocDegOccupVocat,Private,1019.23
West,Metropolitan,48,Male,Not Married,39,HighSchoolDiploma,Private,888.8
South,Metropolitan,34,Female,Not Married,40,SomeCollegeButNoDegree,Private,690
South,Metropolitan,32,Female,Married,39,HighSchoolDiploma,Private,450
South,Metropolitan,47,Female,Married,43,BachelorsDegree,Private,769.23
West,Metropolitan,55,Female,Not Married,39,HighSchoolDiploma,Private,600
Midwest,Metropolitan,52,Female,Married,38,TwelthButNoDiploma,Private,400
Northeast,Metropolitan,52,Male,Married,43,BachelorsDegree,Private,1
West,Metropolitan,20,Male,Not Married,39,HighSchoolDiploma,Private,288.75
South,Metropolitan,52,Male,Married,39,HighSchoolDiploma,Private,769.23
Northeast,Metropolitan,24,Male,Not Married,39,HighSchoolDiploma,Private,450
West,Metropolitan,47,Male,Married,43,BachelorsDegree,Private,2115.38
South,Metropolitan,51,Male,Married,40,SomeCollegeButNoDegree,Private,750
Northeast,Metropolitan,24,Female,Not Married,43,BachelorsDegree,Private,440
West,Not Metropolitan,55,Male,Married,39,HighSchoolDiploma,Private,1140
Northeast,Metropolitan,46,Female,Married,44,MastersDegree,Private,769.23
Northeast,Metropolitan,28,Male,Married,39,HighSchoolDiploma,Private,480.76
Northeast,Metropolitan,45,Female,Married,39,HighSchoolDiploma,Private,576.92
West,Not Metropolitan,48,Male,Married,40,SomeCollegeButNoDegree,Private,490
West,Metropolitan,33,Female,Married,40,SomeCollegeButNoDegree,Private,615.38
Midwest,Metropolitan,44,Male,Married,43,BachelorsDegree,Private,2038.46
West,Not Metropolitan,23,Male,Married,36,TenthGrade,Private,325
West,Metropolitan,44,Female,Not Married,39,HighSchoolDiploma,Private,435.49
West,Metropolitan,32,Male,Married,39,HighSchoolDiploma,Private,600
South,Metropolitan,30,Male,Not Married,44,MastersDegree,Private,576
Northeast,Metropolitan,40,Male,Married,43,BachelorsDegree,Private,1211.53
West,Not Metropolitan,28,Male,Married,39,HighSchoolDiploma,Private,560
West,Metropolitan,28,Male,Not Married,40,SomeCollegeButNoDegree,Private,2300
West,Metropolitan,61,Male,Not Married,39,HighSchoolDiploma,Private,380
Midwest,Metropolitan,33,Male,Married,39,HighSchoolDiploma,Private,1730.76
West,Metropolitan,49,Female,Married,39,HighSchoolDiploma,Private,788
South,Metropolitan,36,Male,Married,44,MastersDegree,Private,1307.69
West,Not Identified,28,Female,Married,41,AssocDegOccupVocat,Private,480
Midwest,Metropolitan,44,Male,Not Married,39,HighSchoolDiploma,Private,488.8
South,Metropolitan,48,Male,Married,40,SomeCollegeButNoDegree,Private,680
Northeast,Not Metropolitan,51,Female,Not Married,40,SomeCollegeButNoDegree,Private,480
South,Metropolitan,31,Female,Married,35,NinthGrade,Private,342
Northeast,Metropolitan,54,Female,Married,42,AssocDegAcadem,Private,634
Northeast,Metropolitan,50,Male,Not Married,39,HighSchoolDiploma,Private,1850
South,Not Identified,28,Female,Not Married,43,BachelorsDegree,Private,600
South,Metropolitan,23,Male,Not Married,39,HighSchoolDiploma,Private,430
South,Metropolitan,53,Female,Not Married,44,MastersDegree,Private,1346.15
Northeast,Metropolitan,53,Male,Not Married,36,TenthGrade,Private,288
Midwest,Metropolitan,26,Male,Not Married,43,BachelorsDegree,Private,885.6
West,Metropolitan,26,Male,Not Married,35,NinthGrade,Private,406
West,Metropolitan,42,Female,Married,40,SomeCollegeButNoDegree,Private,720
West,Metropolitan,42,Female,Not Married,40,SomeCollegeButNoDegree,Private,826.92
South,Metropolitan,37,Male,Married,33,FifthorSixthGrade,Private,720
West,Metropolitan,21,Female,Not Married,39,HighSchoolDiploma,Private,360
West,Not Metropolitan,25,Female,Not Married,39,HighSchoolDiploma,Private,340
South,Metropolitan,24,Female,Not Married,43,BachelorsDegree,Private,320
West,Metropolitan,41,Male,Married,39,HighSchoolDiploma,Private,961.53
Midwest,Not Metropolitan,64,Female,Not Married,40,SomeCollegeButNoDegree,Private,323.07
Midwest,Metropolitan,56,Female,Married,39,HighSchoolDiploma,Private,269
Midwest,Metropolitan,44,Male,Married,43,BachelorsDegree,Private,1019.23
Midwest,Not Metropolitan,45,Male,Not Married,41,AssocDegOccupVocat,Private,1800
West,Metropolitan,33,Male,Married,43,BachelorsDegree,Private,1442.3
Northeast,Metropolitan,43,Female,Married,43,BachelorsDegree,Private,1000
South,Metropolitan,23,Female,Not Married,43,BachelorsDegree,Private,828
Northeast,Metropolitan,26,Male,Not Married,39,HighSchoolDiploma,Private,660
Midwest,Metropolitan,57,Male,Married,40,SomeCollegeButNoDegree,Private,1634
South,Not Metropolitan,42,Female,Not Married,43,BachelorsDegree,Private,843.75
Northeast,Not Metropolitan,60,Male,Married,42,AssocDegAcadem,Private,612
Midwest,Metropolitan,25,Male,Not Married,39,HighSchoolDiploma,Private,880
Northeast,Metropolitan,36,Female,Not Married,43,BachelorsDegree,Private,692.3
South,Metropolitan,33,Male,Married,40,SomeCollegeButNoDegree,Private,856
Northeast,Metropolitan,49,Male,Not Married,39,HighSchoolDiploma,Private,1000
West,Not Metropolitan,30,Male,Married,35,NinthGrade,Private,400
South,Metropolitan,24,Female,Married,44,MastersDegree,Private,2115.38
West,Metropolitan,35,Male,Married,43,BachelorsDegree,Private,290
Midwest,Metropolitan,31,Female,Married,39,HighSchoolDiploma,Private,350
West,Metropolitan,37,Female,Married,39,HighSchoolDiploma,Private,480
West,Not Identified,49,Male,Married,39,HighSchoolDiploma,Private,987.5
South,Metropolitan,37,Female,Married,43,BachelorsDegree,Private,950
South,Metropolitan,51,Male,Not Married,40,SomeCollegeButNoDegree,Private,670
Midwest,Not Metropolitan,54,Female,Married,40,SomeCollegeButNoDegree,Private,673
Midwest,Metropolitan,54,Male,Married,43,BachelorsDegree,Private,1538.46
West,Metropolitan,56,Male,Married,40,SomeCollegeButNoDegree,Private,576
Northeast,Metropolitan,24,Male,Not Married,37,EleventhGrade,Private,230
Midwest,Metropolitan,47,Male,Married,39,HighSchoolDiploma,Private,500
Northeast,Metropolitan,51,Male,Married,46,DoctorateDegree,Private,2884.61
West,Metropolitan,60,Female,Not Married,43,BachelorsDegree,Private,1346.15
Midwest,Metropolitan,29,Female,Married,40,SomeCollegeButNoDegree,Private,799.6
Midwest,Metropolitan,58,Male,Not Married,43,BachelorsDegree,Private,865.38
Midwest,Metropolitan,33,Female,Married,44,MastersDegree,Private,1192.3
West,Metropolitan,41,Male,Married,39,HighSchoolDiploma,Private,1076.92
Midwest,Metropolitan,53,Female,Not Married,42,AssocDegAcadem,Private,480
South,Metropolitan,41,Male,Married,39,HighSchoolDiploma,Private,680
West,Metropolitan,39,Female,Married,40,SomeCollegeButNoDegree,Private,1000
South,Metropolitan,32,Male,Married,39,HighSchoolDiploma,Private,1153
South,Metropolitan,46,Female,Married,43,BachelorsDegree,Private,2000
Northeast,Metropolitan,57,Male,Married,42,AssocDegAcadem,Private,2884.61
Northeast,Metropolitan,34,Female,Married,43,BachelorsDegree,Private,650
Midwest,Metropolitan,30,Female,Married,41,AssocDegOccupVocat,Private,673.07
South,Not Metropolitan,39,Female,Not Married,43,BachelorsDegree,Private,961.53
Midwest,Metropolitan,52,Male,Married,43,BachelorsDegree,Private,923.07
